"iso_alpha_3_code","year","t","0.025","0.5","0.975","sab","estimate"
"DNK",2009.5,30,0.9780532760895,0.984530084285275,0.989309940289433,0.987,"MMEIG2022 95% CI"
"DNK",2010.5,31,0.976948595038716,0.983437381023311,0.988249589484798,0.985,"MMEIG2022 95% CI"
"DNK",2011.5,32,0.974073817445456,0.981218327631041,0.986386406292009,0.985,"MMEIG2022 95% CI"
"DNK",2012.5,33,0.967751239221097,0.977153107864038,0.983290822664235,0.982,"MMEIG2022 95% CI"
"DNK",2013.5,34,0.958583943500124,0.970501713724901,0.979073244800553,0.963,"MMEIG2022 95% CI"
"DNK",2014.5,35,0.949432319784786,0.963502750324476,0.973713830253566,0.959,"MMEIG2022 95% CI"
"DNK",2015.5,36,0.941054012308754,0.957368147714829,0.969493949324317,0.954,"MMEIG2022 95% CI"
"DNK",2016.5,37,0.93597592565148,0.953458969617327,0.966854360383233,0.944,"MMEIG2022 95% CI"
"DNK",2017.5,38,0.932426910141937,0.952099953897405,0.966550073345818,0.951,"MMEIG2022 95% CI"
"DNK",2018.5,39,0.92659356995313,0.951901641145695,0.96784899871657,0.953,"MMEIG2022 95% CI"
"DNK",2019.5,40,0.913772012864266,0.952733847971151,0.973975536155361,NA,"MMEIG2022 95% CI"
"DNK",2020.5,41,0.906314082149019,0.953581946733695,0.978612735879746,NA,"MMEIG2022 95% CI"
"DOM",1980.5,1,0.634532080248841,0.902300697039357,0.976763051397288,NA,"MMEIG2022 95% CI"
"DOM",1981.5,2,0.675448566132799,0.906358663814784,0.97557475082742,NA,"MMEIG2022 95% CI"
"DOM",1982.5,3,0.708819135697527,0.910243597214243,0.9741723998602,NA,"MMEIG2022 95% CI"
"DOM",1983.5,4,0.73049769543829,0.911908960908066,0.973277919977749,NA,"MMEIG2022 95% CI"
"DOM",1984.5,5,0.772334795197685,0.915814798151653,0.971820922269124,NA,"MMEIG2022 95% CI"
"DOM",1985.5,6,0.798902400679634,0.920631769358558,0.968252666569296,NA,"MMEIG2022 95% CI"
"DOM",1986.5,7,0.822435283409444,0.925275974967968,0.966335287854741,NA,"MMEIG2022 95% CI"
"DOM",1987.5,8,0.842009802674241,0.928172304003733,0.963658542738666,NA,"MMEIG2022 95% CI"
"DOM",1988.5,9,0.864477837926759,0.93087618024936,0.963789479685732,0.924,"MMEIG2022 95% CI"
"DOM",1989.5,10,0.881203709059779,0.935018518299352,0.966591568827053,NA,"MMEIG2022 95% CI"
"DOM",1990.5,11,0.8879476771281,0.940206073997553,0.970083395556447,NA,"MMEIG2022 95% CI"
"DOM",1991.5,12,0.903798970046487,0.945189962993718,0.971733271253911,NA,"MMEIG2022 95% CI"
"DOM",1992.5,13,0.915495057426253,0.950359372331034,0.97223218923676,NA,"MMEIG2022 95% CI"
"DOM",1993.5,14,0.925066916621884,0.955236624313381,0.973524546585184,0.955,"MMEIG2022 95% CI"
"DOM",1994.5,15,0.931053764244197,0.958564861837607,0.975777931756592,NA,"MMEIG2022 95% CI"
"DOM",1995.5,16,0.936321758765671,0.961770464931626,0.978012957522683,NA,"MMEIG2022 95% CI"
"DOM",1996.5,17,0.943199819206796,0.96493793794162,0.979306680417994,0.966,"MMEIG2022 95% CI"
"DOM",1997.5,18,0.94669963490234,0.967680540751127,0.980796352076448,NA,"MMEIG2022 95% CI"
"DOM",1998.5,19,0.947999411119538,0.969347792794727,0.982105017255257,NA,"MMEIG2022 95% CI"
"DOM",1999.5,20,0.950433400267803,0.970385474359633,0.982465431858419,0.977,"MMEIG2022 95% CI"
"DOM",2000.5,21,0.948469640306931,0.97081082432689,0.982928282750167,NA,"MMEIG2022 95% CI"
"DOM",2001.5,22,0.945848126950819,0.970352330730464,0.983704898917206,NA,"MMEIG2022 95% CI"
"DOM",2002.5,23,0.943290450271958,0.969267029872805,0.983933470473268,NA,"MMEIG2022 95% CI"
"DOM",2003.5,24,0.946378842705142,0.968933124619475,0.983775445268756,NA,"MMEIG2022 95% CI"
"DOM",2004.5,25,0.949203845323978,0.969947333317234,0.983467429606502,0.955,"MMEIG2022 95% CI"
"DOM",2005.5,26,0.950647023691199,0.972736320121441,0.985355552114538,NA,"MMEIG2022 95% CI"
"DOM",2006.5,27,0.955062697338119,0.975853884131288,0.98758134308251,NA,"MMEIG2022 95% CI"
"DOM",2007.5,28,0.960031838564243,0.978786970701085,0.989267247565649,NA,"MMEIG2022 95% CI"
"DOM",2008.5,29,0.965811204735135,0.981491225568138,0.989965519470457,NA,"MMEIG2022 95% CI"
"DOM",2009.5,30,0.971335859671573,0.983734953066315,0.990759939709587,NA,"MMEIG2022 95% CI"
"DOM",2010.5,31,0.978150955346909,0.986283842596507,0.991282640941466,0.986,"MMEIG2022 95% CI"
"DOM",2011.5,32,0.982383178868349,0.988492993815912,0.99250002626874,0.987,"MMEIG2022 95% CI"
"DOM",2012.5,33,0.986015977497361,0.990716054512546,0.994064473304053,0.988,"MMEIG2022 95% CI"
"DOM",2013.5,34,0.988597016744874,0.992911048770131,0.995586671543837,NA,"MMEIG2022 95% CI"
"DOM",2014.5,35,0.991442299612622,0.994647772803956,0.996693358449598,NA,"MMEIG2022 95% CI"
"DOM",2015.5,36,0.993768906115038,0.995980713965475,0.997404410956452,0.996,"MMEIG2022 95% CI"
"DOM",2016.5,37,0.995015854288673,0.996890091643086,0.997908206331105,0.998,"MMEIG2022 95% CI"
"DOM",2017.5,38,0.995667505272508,0.99731094150512,0.998246355543412,0.998,"MMEIG2022 95% CI"
"DOM",2018.5,39,0.995531910194827,0.99746643836358,0.998505330616239,0.997,"MMEIG2022 95% CI"
"DOM",2019.5,40,0.994981383872569,0.997621405338658,0.998716583542683,NA,"MMEIG2022 95% CI"
"DOM",2020.5,41,0.994190581271971,0.997693749441605,0.999009264252833,NA,"MMEIG2022 95% CI"
"DZA",1980.5,1,0.145498068721804,0.493108632554568,0.875111252187028,NA,"MMEIG2022 95% CI"
"DZA",1981.5,2,0.178236721317203,0.528182461909694,0.868246772872851,NA,"MMEIG2022 95% CI"
"DZA",1982.5,3,0.205617938992633,0.565911904620281,0.865432624365413,NA,"MMEIG2022 95% CI"
"DZA",1983.5,4,0.25622454469695,0.59922677557247,0.865742242429553,NA,"MMEIG2022 95% CI"
"DZA",1984.5,5,0.316692941882114,0.624517246225778,0.865049052955341,NA,"MMEIG2022 95% CI"
"DZA",1985.5,6,0.371473772071819,0.65713969747576,0.865633673152651,NA,"MMEIG2022 95% CI"
"DZA",1986.5,7,0.431395871690837,0.683824520394753,0.867654923915193,NA,"MMEIG2022 95% CI"
"DZA",1987.5,8,0.488525218536054,0.712210725371111,0.859602883547816,NA,"MMEIG2022 95% CI"
"DZA",1988.5,9,0.550433685273954,0.73931316497973,0.863092532042156,NA,"MMEIG2022 95% CI"
"DZA",1989.5,10,0.590668138286029,0.762067587083835,0.870201903854975,0.765,"MMEIG2022 95% CI"
"DZA",1990.5,11,0.6105115740895,0.783452477820765,0.884477897232565,NA,"MMEIG2022 95% CI"
"DZA",1991.5,12,0.611558070005904,0.802638163296759,0.902066287651355,NA,"MMEIG2022 95% CI"
"DZA",1992.5,13,0.629427226192811,0.821467977097966,0.917457661192975,NA,"MMEIG2022 95% CI"
"DZA",1993.5,14,0.638324355379708,0.837001180787866,0.927090607313631,NA,"MMEIG2022 95% CI"
"DZA",1994.5,15,0.652761497058026,0.85575511967645,0.936408439779278,NA,"MMEIG2022 95% CI"
"DZA",1995.5,16,0.672351989110999,0.865667284172963,0.944942327842202,NA,"MMEIG2022 95% CI"
"DZA",1996.5,17,0.690453070834877,0.876281913933542,0.952522267663347,NA,"MMEIG2022 95% CI"
"DZA",1997.5,18,0.711495320222329,0.888862863403035,0.957554486283475,NA,"MMEIG2022 95% CI"
"DZA",1998.5,19,0.739153973069159,0.900482716017008,0.964809844300795,NA,"MMEIG2022 95% CI"
"DZA",1999.5,20,0.76196250839035,0.9111203685049,0.967047408279474,NA,"MMEIG2022 95% CI"
"DZA",2000.5,21,0.797344773614572,0.92106511199717,0.968289442971545,NA,"MMEIG2022 95% CI"
"DZA",2001.5,22,0.832328121724879,0.929040683335771,0.968982083379802,NA,"MMEIG2022 95% CI"
"DZA",2002.5,23,0.855857642576263,0.934784928412969,0.969435337972995,NA,"MMEIG2022 95% CI"
"DZA",2003.5,24,0.886626333190173,0.941007267308988,0.970590412909314,NA,"MMEIG2022 95% CI"
"DZA",2004.5,25,0.899645346008666,0.947613962938397,0.97225196749017,0.952,"MMEIG2022 95% CI"
"DZA",2005.5,26,0.906264733089166,0.951361906325125,0.974776857891016,NA,"MMEIG2022 95% CI"
"DZA",2006.5,27,0.906094557093596,0.955556804179964,0.978294264868478,NA,"MMEIG2022 95% CI"
"DZA",2007.5,28,0.911796887660356,0.958814123438756,0.978983122431086,NA,"MMEIG2022 95% CI"
"DZA",2008.5,29,0.921420789251062,0.961914208553419,0.981480000929236,NA,"MMEIG2022 95% CI"
"DZA",2009.5,30,0.929908375100105,0.965269583535198,0.982381792892705,NA,"MMEIG2022 95% CI"
"DZA",2010.5,31,0.937399605523365,0.967698381663951,0.983295069162055,NA,"MMEIG2022 95% CI"
"DZA",2011.5,32,0.945010999673133,0.970822671220624,0.984621702426359,0.966,"MMEIG2022 95% CI"
"DZA",2012.5,33,0.948556891754539,0.974063448282381,0.986933600195979,NA,"MMEIG2022 95% CI"
"DZA",2013.5,34,0.955955943296714,0.977401624076372,0.98902534093837,NA,"MMEIG2022 95% CI"
"DZA",2014.5,35,0.961822694845887,0.980581700829133,0.990349507676681,NA,"MMEIG2022 95% CI"
"DZA",2015.5,36,0.966778837858076,0.983556219751593,0.991456112669775,NA,"MMEIG2022 95% CI"
"DZA",2016.5,37,0.970261046267219,0.985632238097829,0.992666840308466,NA,"MMEIG2022 95% CI"
"DZA",2017.5,38,0.973195679521011,0.98756924285149,0.993876002520038,0.988,"MMEIG2022 95% CI"
"DZA",2018.5,39,0.973576100059005,0.989214753638931,0.99539736543224,NA,"MMEIG2022 95% CI"
"DZA",2019.5,40,0.974972624213497,0.990487705028171,0.996360533994007,NA,"MMEIG2022 95% CI"
"DZA",2020.5,41,0.974569678635252,0.991591169814993,0.997067382064454,NA,"MMEIG2022 95% CI"
"ECU",1980.5,1,0.090467869952322,0.364349466083641,0.773887457708885,NA,"MMEIG2022 95% CI"
"ECU",1981.5,2,0.101673000807886,0.386451534342336,0.769899333369597,NA,"MMEIG2022 95% CI"
"ECU",1982.5,3,0.123021478037924,0.410150307492704,0.75755121462345,NA,"MMEIG2022 95% CI"
"ECU",1983.5,4,0.14378295794254,0.434568766466057,0.746737783924762,NA,"MMEIG2022 95% CI"
"ECU",1984.5,5,0.167640923579041,0.457324309252262,0.742746023387101,NA,"MMEIG2022 95% CI"
"ECU",1985.5,6,0.214379205681583,0.47440253544048,0.75057083699716,NA,"MMEIG2022 95% CI"
"ECU",1986.5,7,0.245235563371357,0.500488685734966,0.742457992194128,NA,"MMEIG2022 95% CI"
"ECU",1987.5,8,0.278362352150721,0.520757674332138,0.730658376845683,NA,"MMEIG2022 95% CI"
"ECU",1988.5,9,0.336427150221201,0.53481740958063,0.720919781436479,NA,"MMEIG2022 95% CI"
"ECU",1989.5,10,0.39673749316888,0.560816769641891,0.702229025811487,NA,"MMEIG2022 95% CI"
"ECU",1990.5,11,0.458305451662834,0.576464279447064,0.683838633300578,0.581730386262513,"MMEIG2022 95% CI"
"ECU",1991.5,12,0.501607514408783,0.592714884075494,0.677980399623021,0.589507532541861,"MMEIG2022 95% CI"
"ECU",1992.5,13,0.529101934974627,0.607088649976543,0.685857294497747,0.603695497524973,"MMEIG2022 95% CI"
"ECU",1993.5,14,0.542109092037546,0.622849239325599,0.69488093633585,0.620352691309291,"MMEIG2022 95% CI"
"ECU",1994.5,15,0.552964321568456,0.634409756527161,0.708960891635318,0.631005853219271,"MMEIG2022 95% CI"
"ECU",1995.5,16,0.567447452824327,0.650405956191752,0.722047646451968,0.649321883983195,"MMEIG2022 95% CI"
"ECU",1996.5,17,0.590466376468681,0.667176034712352,0.734881761380102,0.67589382728825,"MMEIG2022 95% CI"
"ECU",1997.5,18,0.604572946513336,0.679501648038403,0.750929037358541,0.677028827118245,"MMEIG2022 95% CI"
"ECU",1998.5,19,0.613650206264302,0.692244813236783,0.757988869752623,0.688427460999076,"MMEIG2022 95% CI"
"ECU",1999.5,20,0.630306293667885,0.701354499186648,0.762261034506086,0.700911282608981,"MMEIG2022 95% CI"
"ECU",2000.5,21,0.644549957406224,0.711667136483254,0.769247365584157,0.709311866661714,"MMEIG2022 95% CI"
"ECU",2001.5,22,0.657332292783221,0.723641143712275,0.782499478404186,0.713854836970198,"MMEIG2022 95% CI"
"ECU",2002.5,23,0.668956686543973,0.738516801373184,0.793811415553325,0.73701053396295,"MMEIG2022 95% CI"
"ECU",2003.5,24,0.690999040815021,0.756326608497149,0.814500285890327,0.751015251675547,"MMEIG2022 95% CI"
"ECU",2004.5,25,0.708636877895066,0.772715042908541,0.826491513498963,0.764158954560823,"MMEIG2022 95% CI"
"ECU",2005.5,26,0.733664801167833,0.791582937502104,0.843421585828296,0.785490157285587,"MMEIG2022 95% CI"
"ECU",2006.5,27,0.749254899655983,0.809372238429739,0.856468815111376,0.805506997713494,"MMEIG2022 95% CI"
"ECU",2007.5,28,0.774816813078675,0.826541390216612,0.868462617495355,0.820018029184743,"MMEIG2022 95% CI"
"ECU",2008.5,29,0.795086456290098,0.843324909699476,0.880821037048339,0.839590455412207,"MMEIG2022 95% CI"
"ECU",2009.5,30,0.814953259463191,0.861656815046995,0.892681110574547,0.856407351418027,"MMEIG2022 95% CI"
"ECU",2010.5,31,0.835612408464382,0.88105619467309,0.909584330289401,0.874377084224027,"MMEIG2022 95% CI"
"ECU",2011.5,32,0.863121281316639,0.899025288849427,0.925840754931685,0.896710792876927,"MMEIG2022 95% CI"
"ECU",2012.5,33,0.886023272056537,0.914958838446417,0.938038907114831,0.916864272524545,"MMEIG2022 95% CI"
"ECU",2013.5,34,0.904076551170791,0.928323842103217,0.947549455873775,0.933178445356963,"MMEIG2022 95% CI"
"ECU",2014.5,35,0.914976416822133,0.937650782367877,0.953298160954721,0.947342526754291,"MMEIG2022 95% CI"
"ECU",2015.5,36,0.921146194030889,0.943208812106194,0.958263225766383,0.942307624429518,"MMEIG2022 95% CI"
"ECU",2016.5,37,0.929813947264738,0.948743953817241,0.96301515256432,0.940590955121575,"MMEIG2022 95% CI"
"ECU",2017.5,38,0.938330525927798,0.955434460713082,0.968084460333848,0.955819723607312,"MMEIG2022 95% CI"
"ECU",2018.5,39,0.944597829935474,0.960988263624594,0.972255688194285,0.959225117354922,"MMEIG2022 95% CI"
"ECU",2019.5,40,0.947683885723282,0.966256362833283,0.977675651513708,0.97154916093958,"MMEIG2022 95% CI"
"ECU",2020.5,41,0.946399978098496,0.97026217032491,0.983099914218611,NA,"MMEIG2022 95% CI"
"EGY",1980.5,1,0.0414383537346146,0.174969867122557,0.524914509220034,NA,"MMEIG2022 95% CI"
"EGY",1981.5,2,0.0572562815841231,0.195060355835415,0.516219355459789,NA,"MMEIG2022 95% CI"
"EGY",1982.5,3,0.0690390280102252,0.215158531049042,0.519086916851931,NA,"MMEIG2022 95% CI"
"EGY",1983.5,4,0.0837776143662788,0.242224633406502,0.517978621586649,NA,"MMEIG2022 95% CI"
"EGY",1984.5,5,0.107718539393574,0.266942381757469,0.514016916759174,NA,"MMEIG2022 95% CI"
"EGY",1985.5,6,0.137174370458259,0.293826444571359,0.504228860324158,NA,"MMEIG2022 95% CI"
"EGY",1986.5,7,0.173683310614338,0.318802347105246,0.494722238825882,NA,"MMEIG2022 95% CI"
"EGY",1987.5,8,0.211497948624873,0.342168792104141,0.490821401482166,NA,"MMEIG2022 95% CI"
"EGY",1988.5,9,0.252974453793771,0.368966959047189,0.492077090008833,0.365,"MMEIG2022 95% CI"
"EGY",1989.5,10,0.289710897521728,0.397722055705039,0.512783399907509,0.407,"MMEIG2022 95% CI"
"EGY",1990.5,11,0.312455702237231,0.424152628835721,0.54426461953898,NA,"MMEIG2022 95% CI"
"EGY",1991.5,12,0.341179181010945,0.446121938603832,0.570979834375111,NA,"MMEIG2022 95% CI"
"EGY",1992.5,13,0.364588453531539,0.470790106306313,0.586839310712175,0.463,"MMEIG2022 95% CI"
"EGY",1993.5,14,0.402322079843618,0.505945637286097,0.610510512938,NA,"MMEIG2022 95% CI"
"EGY",1994.5,15,0.431458886125536,0.539299807731822,0.632444891259273,0.564,"MMEIG2022 95% CI"
"EGY",1995.5,16,0.453995272979625,0.565090557240831,0.659826022955321,0.552,"MMEIG2022 95% CI"
"EGY",1996.5,17,0.476653404117048,0.587902282376695,0.683247616105881,NA,"MMEIG2022 95% CI"
"EGY",1997.5,18,0.503081950302362,0.613781408345633,0.71359182305077,0.609,"MMEIG2022 95% CI"
"EGY",1998.5,19,0.521840667411463,0.641609598713297,0.741684135676445,NA,"MMEIG2022 95% CI"
"EGY",1999.5,20,0.54499121839181,0.668179139493617,0.763448749696301,NA,"MMEIG2022 95% CI"
"EGY",2000.5,21,0.585058478382601,0.694166677896939,0.77907899767218,0.694,"MMEIG2022 95% CI"
"EGY",2001.5,22,0.615573494695379,0.716888603568994,0.79983844316514,NA,"MMEIG2022 95% CI"
"EGY",2002.5,23,0.635089518130651,0.738479559043847,0.817114895565946,0.742,"MMEIG2022 95% CI"
"EGY",2003.5,24,0.646626261842019,0.761003999188148,0.84160210386671,NA,"MMEIG2022 95% CI"
"EGY",2004.5,25,0.681176866634442,0.78617271386839,0.861097458223073,NA,"MMEIG2022 95% CI"
"EGY",2005.5,26,0.711399919583281,0.808178995982684,0.874063137615008,0.789,"MMEIG2022 95% CI"
"EGY",2006.5,27,0.736812356560868,0.831955022167591,0.89946945699219,NA,"MMEIG2022 95% CI"
"EGY",2007.5,28,0.756258522042896,0.84980144506026,0.915656663424013,NA,"MMEIG2022 95% CI"
"EGY",2008.5,29,0.770729065615052,0.86843251244709,0.929084930816657,NA,"MMEIG2022 95% CI"
"EGY",2009.5,30,0.794472005782782,0.884345492347121,0.937540046855273,NA,"MMEIG2022 95% CI"
"EGY",2010.5,31,0.821471962330023,0.898734388257081,0.944351090866113,NA,"MMEIG2022 95% CI"
"EGY",2011.5,32,0.846410625539008,0.911291397102735,0.950809206307168,0.915,"MMEIG2022 95% CI"
"EGY",2012.5,33,0.851772898774567,0.920939876005267,0.960926626639409,NA,"MMEIG2022 95% CI"
"EGY",2013.5,34,0.849933756187776,0.930603288608393,0.969258794995047,NA,"MMEIG2022 95% CI"
"EGY",2014.5,35,0.843383054114945,0.938539779516167,0.97771862997048,NA,"MMEIG2022 95% CI"
"EGY",2015.5,36,0.845110083583398,0.945648199396632,0.982764555430056,NA,"MMEIG2022 95% CI"
"EGY",2016.5,37,0.84672714814793,0.952457436042633,0.985963358798452,NA,"MMEIG2022 95% CI"
"EGY",2017.5,38,0.844709389704087,0.957527097471423,0.989096164247429,NA,"MMEIG2022 95% CI"
"EGY",2018.5,39,0.852783688254072,0.961916226241155,0.991581972130335,NA,"MMEIG2022 95% CI"
"EGY",2019.5,40,0.856598478383399,0.966637869358762,0.993697356648189,NA,"MMEIG2022 95% CI"
"EGY",2020.5,41,0.862578398431504,0.970443429311025,0.995015036949659,NA,"MMEIG2022 95% CI"
"ERI",1980.5,1,0.0107720374733801,0.0901570646535478,0.436619078185905,NA,"MMEIG2022 95% CI"
"ERI",1981.5,2,0.0126701561924783,0.0960289655283264,0.439515977105087,NA,"MMEIG2022 95% CI"
"ERI",1982.5,3,0.0151545690067828,0.103626617390952,0.425887608116608,NA,"MMEIG2022 95% CI"
"ERI",1983.5,4,0.0181935007272908,0.107980523638383,0.422868621107061,NA,"MMEIG2022 95% CI"
"ERI",1984.5,5,0.0215982338459591,0.115920465810468,0.415283555435514,NA,"MMEIG2022 95% CI"
"ERI",1985.5,6,0.0256956938438208,0.124394095642024,0.422975285227331,NA,"MMEIG2022 95% CI"
"ERI",1986.5,7,0.0313185676065739,0.129373382818607,0.423981431574685,NA,"MMEIG2022 95% CI"
"ERI",1987.5,8,0.0403062438390705,0.140889504939365,0.405768666293384,NA,"MMEIG2022 95% CI"
"ERI",1988.5,9,0.0478583860133868,0.151708845468437,0.400841462644686,NA,"MMEIG2022 95% CI"
"ERI",1989.5,10,0.0573892076824822,0.161697095308724,0.380044443726335,NA,"MMEIG2022 95% CI"
"ERI",1990.5,11,0.0676559905556413,0.171218172600016,0.367281349972048,NA,"MMEIG2022 95% CI"
"ERI",1991.5,12,0.0818582372400447,0.180551097199701,0.374452825101975,NA,"MMEIG2022 95% CI"
"ERI",1992.5,13,0.100552261286308,0.193676909826963,0.358589650421537,NA,"MMEIG2022 95% CI"
"ERI",1993.5,14,0.108713286135732,0.20528578850206,0.349602851313559,0.206,"MMEIG2022 95% CI"
"ERI",1994.5,15,0.114962596463996,0.215374163939258,0.367572836366808,NA,"MMEIG2022 95% CI"
"ERI",1995.5,16,0.118886137009777,0.229011540865077,0.392438744654107,NA,"MMEIG2022 95% CI"
"ERI",1996.5,17,0.129283103284417,0.239200804071386,0.402142175692303,NA,"MMEIG2022 95% CI"
"ERI",1997.5,18,0.141247915922991,0.251696633227921,0.418071800041411,NA,"MMEIG2022 95% CI"
"ERI",1998.5,19,0.153715051073228,0.263898881630811,0.430140917604762,NA,"MMEIG2022 95% CI"
"ERI",1999.5,20,0.165991301912823,0.27707670428565,0.435001688870783,0.283,"MMEIG2022 95% CI"
"ERI",2000.5,21,0.171789440647433,0.293094807057302,0.451170659947008,NA,"MMEIG2022 95% CI"
"ERI",2001.5,22,0.171152290948657,0.306452182446814,0.469309175159295,NA,"MMEIG2022 95% CI"
"ERI",2002.5,23,0.174667039873692,0.314548802008533,0.49191296140204,NA,"MMEIG2022 95% CI"
"ERI",2003.5,24,0.179537150977686,0.327568095269648,0.512740899401136,NA,"MMEIG2022 95% CI"
"ERI",2004.5,25,0.187154495102599,0.34084973809921,0.517419403339124,NA,"MMEIG2022 95% CI"
"ERI",2005.5,26,0.187929446038825,0.348818301827718,0.529492246955146,NA,"MMEIG2022 95% CI"
"ERI",2006.5,27,0.19931021247252,0.358200085076368,0.543684729112477,NA,"MMEIG2022 95% CI"
"ERI",2007.5,28,0.225163582055945,0.366855570751051,0.554134294679145,0.341,"MMEIG2022 95% CI"
"ERI",2008.5,29,0.21625038364578,0.381481726143744,0.588022367072476,NA,"MMEIG2022 95% CI"
"ERI",2009.5,30,0.21081517813017,0.395418455063473,0.62641791337531,NA,"MMEIG2022 95% CI"
"ERI",2010.5,31,0.196861921118897,0.413610550698766,0.665685964702061,NA,"MMEIG2022 95% CI"
"ERI",2011.5,32,0.179652984016452,0.435093949024371,0.708898031838927,NA,"MMEIG2022 95% CI"
"ERI",2012.5,33,0.177884436308501,0.457325909284667,0.748441520851139,NA,"MMEIG2022 95% CI"
"ERI",2013.5,34,0.168606244854359,0.478864766531023,0.783287379987329,NA,"MMEIG2022 95% CI"
"ERI",2014.5,35,0.171626081673074,0.497929379091235,0.827443538996819,NA,"MMEIG2022 95% CI"
"ERI",2015.5,36,0.158902947748009,0.50924351195252,0.844906234776953,NA,"MMEIG2022 95% CI"
"ERI",2016.5,37,0.165515254190831,0.527954025621888,0.873492341901241,NA,"MMEIG2022 95% CI"
"ERI",2017.5,38,0.16564185226938,0.544146195154045,0.886419063946373,NA,"MMEIG2022 95% CI"
"ERI",2018.5,39,0.154475952605619,0.566143654502717,0.906324625193156,NA,"MMEIG2022 95% CI"
"ERI",2019.5,40,0.15415034690086,0.59330552748441,0.91840749970674,NA,"MMEIG2022 95% CI"
"ERI",2020.5,41,0.148291893556485,0.606710185085783,0.921862460244621,NA,"MMEIG2022 95% CI"
"ESP",1980.5,1,0.938360404845643,0.997006614472968,0.999891416570254,NA,"MMEIG2022 95% CI"
"ESP",1981.5,2,0.942732961982575,0.997059087301334,0.99988446674718,NA,"MMEIG2022 95% CI"
"ESP",1982.5,3,0.947565865081196,0.997019382990121,0.999891837683492,NA,"MMEIG2022 95% CI"
"ESP",1983.5,4,0.95270484080637,0.997140896527362,0.9998722342468,NA,"MMEIG2022 95% CI"
"ESP",1984.5,5,0.956108684330999,0.997203676421784,0.99986209297752,NA,"MMEIG2022 95% CI"
"ESP",1985.5,6,0.959564898413554,0.997370723650584,0.999854578203765,NA,"MMEIG2022 95% CI"
"ESP",1986.5,7,0.962868463593259,0.997406295998771,0.999853516099614,NA,"MMEIG2022 95% CI"
"ESP",1987.5,8,0.964641465795219,0.997417267711632,0.999840329862033,NA,"MMEIG2022 95% CI"
"ESP",1988.5,9,0.967454320406524,0.997370629460319,0.999835781192231,NA,"MMEIG2022 95% CI"
"ESP",1989.5,10,0.971164838199356,0.997365886417855,0.999836802219285,NA,"MMEIG2022 95% CI"
"ESP",1990.5,11,0.972924618108384,0.99742015726784,0.999826392938257,NA,"MMEIG2022 95% CI"
"ESP",1991.5,12,0.974414253231316,0.997579323770905,0.999821647891953,NA,"MMEIG2022 95% CI"
"ESP",1992.5,13,0.97617968267165,0.997609810987227,0.999824798830075,NA,"MMEIG2022 95% CI"
"ESP",1993.5,14,0.978602293597276,0.997665714682717,0.999824912668958,NA,"MMEIG2022 95% CI"
"ESP",1994.5,15,0.980061050494287,0.997745158037539,0.999819088926805,NA,"MMEIG2022 95% CI"
"ESP",1995.5,16,0.981757165498618,0.997822696698605,0.999799749506532,NA,"MMEIG2022 95% CI"
"ESP",1996.5,17,0.982752957185783,0.99781948026026,0.999764159449245,NA,"MMEIG2022 95% CI"
"ESP",1997.5,18,0.983317393062951,0.997831123596791,0.999777816442651,NA,"MMEIG2022 95% CI"
"ESP",1998.5,19,0.984537539692638,0.997895352483555,0.999770085901095,NA,"MMEIG2022 95% CI"
"ESP",1999.5,20,0.986048369195958,0.997968889856461,0.999746807993967,NA,"MMEIG2022 95% CI"
"ESP",2000.5,21,0.98655145356281,0.997982222985942,0.99974261977112,NA,"MMEIG2022 95% CI"
"ESP",2001.5,22,0.987465981278722,0.998041024929407,0.999728744781913,NA,"MMEIG2022 95% CI"
"ESP",2002.5,23,0.988695034104871,0.998120438353362,0.999707551179017,NA,"MMEIG2022 95% CI"
"ESP",2003.5,24,0.989859540658547,0.998132168623908,0.999679877873088,NA,"MMEIG2022 95% CI"
"ESP",2004.5,25,0.990848780958988,0.998207316386493,0.999663838877917,NA,"MMEIG2022 95% CI"
"ESP",2005.5,26,0.991444226774929,0.99823657339224,0.999645631141411,NA,"MMEIG2022 95% CI"
"ESP",2006.5,27,0.992806182139515,0.998292830279163,0.999613431256182,NA,"MMEIG2022 95% CI"
"ESP",2007.5,28,0.993596265655509,0.998372438720763,0.99964028512742,NA,"MMEIG2022 95% CI"
"ESP",2008.5,29,0.994135218826889,0.998484954807842,0.999649727178063,NA,"MMEIG2022 95% CI"
"ESP",2009.5,30,0.99482653088978,0.998566919795356,0.999600004200092,NA,"MMEIG2022 95% CI"
"ESP",2010.5,31,0.995497004518586,0.998604576973479,0.999587363023515,NA,"MMEIG2022 95% CI"
"ESP",2011.5,32,0.996133787563747,0.998669191157559,0.999562557624574,NA,"MMEIG2022 95% CI"
"ESP",2012.5,33,0.996864564220146,0.998755430751735,0.999521096995726,NA,"MMEIG2022 95% CI"
"ESP",2013.5,34,0.997264309820543,0.998797395978574,0.999493387877119,NA,"MMEIG2022 95% CI"
"ESP",2014.5,35,0.997685815308955,0.998878895219125,0.999448001624719,NA,"MMEIG2022 95% CI"
"ESP",2015.5,36,0.998039858781159,0.99892318970716,0.999423660483748,0.999,"MMEIG2022 95% CI"
"ESP",2016.5,37,0.998188951471566,0.998944149703938,0.999398273661789,NA,"MMEIG2022 95% CI"
