"","TimePeriod","Value","Percentile","GeoAreaCode","Nature","Indicator","Time_Detail"
"383",2013,140.730762231825,0.5,98103,"E","3.1.1","Calendar year"
"384",2013,170.188677959217,0.9,98103,"E","3.1.1","Calendar year"
"385",2014,116.09654317046,0.1,98103,"E","3.1.1","Calendar year"
"386",2014,136.135588486874,0.5,98103,"E","3.1.1","Calendar year"
"387",2014,166.61923850592,0.9,98103,"E","3.1.1","Calendar year"
"388",2015,112.983023289548,0.1,98103,"E","3.1.1","Calendar year"
"389",2015,133.293197207527,0.5,98103,"E","3.1.1","Calendar year"
"390",2015,165.080767232824,0.9,98103,"E","3.1.1","Calendar year"
"391",2016,109.968738486354,0.1,98103,"E","3.1.1","Calendar year"
"392",2016,130.536638634122,0.5,98103,"E","3.1.1","Calendar year"
"393",2016,163.248192711005,0.9,98103,"E","3.1.1","Calendar year"
"394",2017,107.69450028874,0.1,98103,"E","3.1.1","Calendar year"
"395",2017,127.74803081968,0.5,98103,"E","3.1.1","Calendar year"
"396",2017,162.025521573272,0.9,98103,"E","3.1.1","Calendar year"
"397",1985,654.377565548639,0.1,98104,"E","3.1.1","Calendar year"
"398",1985,762.251618759189,0.5,98104,"E","3.1.1","Calendar year"
"399",1985,952.422092260673,0.9,98104,"E","3.1.1","Calendar year"
"400",1986,644.08817296871,0.1,98104,"E","3.1.1","Calendar year"
"401",1986,748.396186082805,0.5,98104,"E","3.1.1","Calendar year"
"402",1986,926.742192560978,0.9,98104,"E","3.1.1","Calendar year"
"403",1987,640.25912127391,0.1,98104,"E","3.1.1","Calendar year"
"404",1987,742.482188273483,0.5,98104,"E","3.1.1","Calendar year"
"405",1987,914.304050466437,0.9,98104,"E","3.1.1","Calendar year"
"406",1988,632.547992113839,0.1,98104,"E","3.1.1","Calendar year"
"407",1988,730.39885420608,0.5,98104,"E","3.1.1","Calendar year"
"408",1988,889.687137057596,0.9,98104,"E","3.1.1","Calendar year"
"409",1989,623.982269586987,0.1,98104,"E","3.1.1","Calendar year"
"410",1989,719.59172543698,0.5,98104,"E","3.1.1","Calendar year"
"411",1989,872.547328704827,0.9,98104,"E","3.1.1","Calendar year"
"412",1990,616.955572919331,0.1,98104,"E","3.1.1","Calendar year"
"413",1990,709.203898804068,0.5,98104,"E","3.1.1","Calendar year"
"414",1990,855.508839613307,0.9,98104,"E","3.1.1","Calendar year"
"415",1991,606.77794095393,0.1,98104,"E","3.1.1","Calendar year"
"416",1991,694.617008370319,0.5,98104,"E","3.1.1","Calendar year"
"417",1991,834.610248247153,0.9,98104,"E","3.1.1","Calendar year"
"418",1992,602.613940810194,0.1,98104,"E","3.1.1","Calendar year"
"419",1992,689.797218544092,0.5,98104,"E","3.1.1","Calendar year"
"420",1992,823.422755005546,0.9,98104,"E","3.1.1","Calendar year"
"421",1993,590.824170950272,0.1,98104,"E","3.1.1","Calendar year"
"422",1993,680.711479676781,0.5,98104,"E","3.1.1","Calendar year"
"423",1993,823.026966382945,0.9,98104,"E","3.1.1","Calendar year"
"424",1994,591.71154932027,0.1,98104,"E","3.1.1","Calendar year"
"425",1994,677.484834495781,0.5,98104,"E","3.1.1","Calendar year"
"426",1994,806.08525109116,0.9,98104,"E","3.1.1","Calendar year"
"427",1995,574.857994953908,0.1,98104,"E","3.1.1","Calendar year"
"428",1995,655.456643223445,0.5,98104,"E","3.1.1","Calendar year"
"429",1995,775.483204945589,0.9,98104,"E","3.1.1","Calendar year"
"430",1996,562.939689878396,0.1,98104,"E","3.1.1","Calendar year"
"431",1996,638.576240287476,0.5,98104,"E","3.1.1","Calendar year"
"432",1996,750.949175479471,0.9,98104,"E","3.1.1","Calendar year"
"433",1997,549.855172700846,0.1,98104,"E","3.1.1","Calendar year"
"434",1997,621.768095513783,0.5,98104,"E","3.1.1","Calendar year"
"435",1997,729.762730208215,0.9,98104,"E","3.1.1","Calendar year"
"436",1998,539.377172001316,0.1,98104,"E","3.1.1","Calendar year"
"437",1998,607.685314612497,0.5,98104,"E","3.1.1","Calendar year"
"438",1998,711.539786741499,0.9,98104,"E","3.1.1","Calendar year"
"439",1999,527.089035887658,0.1,98104,"E","3.1.1","Calendar year"
"440",1999,591.856593622076,0.5,98104,"E","3.1.1","Calendar year"
"441",1999,689.279165263377,0.9,98104,"E","3.1.1","Calendar year"
"442",2000,510.915040834184,0.1,98104,"E","3.1.1","Calendar year"
"443",2000,569.693410243207,0.5,98104,"E","3.1.1","Calendar year"
"444",2000,659.714642022757,0.9,98104,"E","3.1.1","Calendar year"
"445",2001,495.265051269531,0.1,98104,"E","3.1.1","Calendar year"
"446",2001,551.066819618732,0.5,98104,"E","3.1.1","Calendar year"
"447",2001,633.82267479223,0.9,98104,"E","3.1.1","Calendar year"
"448",2002,478.131577267722,0.1,98104,"E","3.1.1","Calendar year"
"449",2002,529.627363169066,0.5,98104,"E","3.1.1","Calendar year"
"450",2002,605.461342301009,0.9,98104,"E","3.1.1","Calendar year"
"451",2003,461.923095272017,0.1,98104,"E","3.1.1","Calendar year"
"452",2003,509.10133298277,0.5,98104,"E","3.1.1","Calendar year"
"453",2003,579.885828762801,0.9,98104,"E","3.1.1","Calendar year"
"454",2004,444.356147462348,0.1,98104,"E","3.1.1","Calendar year"
"455",2004,487.747832068033,0.5,98104,"E","3.1.1","Calendar year"
"456",2004,552.724322521093,0.9,98104,"E","3.1.1","Calendar year"
"457",2005,423.346995867457,0.1,98104,"E","3.1.1","Calendar year"
"458",2005,463.55864595985,0.5,98104,"E","3.1.1","Calendar year"
"459",2005,523.252656347739,0.9,98104,"E","3.1.1","Calendar year"
"460",2006,402.144312957506,0.1,98104,"E","3.1.1","Calendar year"
"461",2006,439.107033041412,0.5,98104,"E","3.1.1","Calendar year"
"462",2006,494.307660248464,0.9,98104,"E","3.1.1","Calendar year"
"463",2007,381.031578201195,0.1,98104,"E","3.1.1","Calendar year"
"464",2007,415.367451926257,0.5,98104,"E","3.1.1","Calendar year"
"465",2007,466.92837509165,0.9,98104,"E","3.1.1","Calendar year"
"466",2008,358.154206842062,0.1,98104,"E","3.1.1","Calendar year"
"467",2008,390.103837527335,0.5,98104,"E","3.1.1","Calendar year"
"468",2008,438.825707790628,0.9,98104,"E","3.1.1","Calendar year"
"469",2009,335.326325969264,0.1,98104,"E","3.1.1","Calendar year"
"470",2009,364.941041618733,0.5,98104,"E","3.1.1","Calendar year"
"471",2009,411.380368645679,0.9,98104,"E","3.1.1","Calendar year"
"472",2010,314.866172000568,0.1,98104,"E","3.1.1","Calendar year"
"473",2010,342.604553845816,0.5,98104,"E","3.1.1","Calendar year"
"474",2010,387.540818704266,0.9,98104,"E","3.1.1","Calendar year"
"475",2011,295.721716569693,0.1,98104,"E","3.1.1","Calendar year"
"476",2011,322.486973380878,0.5,98104,"E","3.1.1","Calendar year"
"477",2011,366.072404982325,0.9,98104,"E","3.1.1","Calendar year"
"478",2012,278.062584579309,0.1,98104,"E","3.1.1","Calendar year"
"479",2012,304.315077479392,0.5,98104,"E","3.1.1","Calendar year"
"480",2012,347.23201615664,0.9,98104,"E","3.1.1","Calendar year"
"481",2013,265.193270324153,0.1,98104,"E","3.1.1","Calendar year"
"482",2013,291.195261658672,0.5,98104,"E","3.1.1","Calendar year"
"483",2013,335.289769811823,0.9,98104,"E","3.1.1","Calendar year"
"484",2014,253.971357154552,0.1,98104,"E","3.1.1","Calendar year"
"485",2014,280.034444369,0.5,98104,"E","3.1.1","Calendar year"
"486",2014,325.263945071998,0.9,98104,"E","3.1.1","Calendar year"
"487",2015,243.46429840828,0.1,98104,"E","3.1.1","Calendar year"
"488",2015,269.671807898765,0.5,98104,"E","3.1.1","Calendar year"
"489",2015,316.163903710185,0.9,98104,"E","3.1.1","Calendar year"
"490",2016,234.344515288001,0.1,98104,"E","3.1.1","Calendar year"
"491",2016,260.528553577766,0.5,98104,"E","3.1.1","Calendar year"
"492",2016,308.846189433264,0.9,98104,"E","3.1.1","Calendar year"
"493",2017,226.861296466598,0.1,98104,"E","3.1.1","Calendar year"
"494",2017,253.155215568833,0.5,98104,"E","3.1.1","Calendar year"
"495",2017,303.472529244254,0.9,98104,"E","3.1.1","Calendar year"
"496",1985,907.528306450515,0.1,98105,"E","3.1.1","Calendar year"
"497",1985,1152.99094820676,0.5,98105,"E","3.1.1","Calendar year"
"498",1985,1491.30344797693,0.9,98105,"E","3.1.1","Calendar year"
"499",1986,895.282983563186,0.1,98105,"E","3.1.1","Calendar year"
"500",1986,1132.57528037843,0.5,98105,"E","3.1.1","Calendar year"
"501",1986,1460.18324126699,0.9,98105,"E","3.1.1","Calendar year"
"502",1987,883.714474798459,0.1,98105,"E","3.1.1","Calendar year"
"503",1987,1114.62384022441,0.5,98105,"E","3.1.1","Calendar year"
"504",1987,1427.58835640838,0.9,98105,"E","3.1.1","Calendar year"
"505",1988,875.782786442983,0.1,98105,"E","3.1.1","Calendar year"
"506",1988,1094.2437847024,0.5,98105,"E","3.1.1","Calendar year"
"507",1988,1388.93981124438,0.9,98105,"E","3.1.1","Calendar year"
"508",1989,861.969150272655,0.1,98105,"E","3.1.1","Calendar year"
"509",1989,1069.46780194162,0.5,98105,"E","3.1.1","Calendar year"
"510",1989,1344.30584185439,0.9,98105,"E","3.1.1","Calendar year"
"511",1990,846.486039128924,0.1,98105,"E","3.1.1","Calendar year"
"512",1990,1046.06436343753,0.5,98105,"E","3.1.1","Calendar year"
"513",1990,1298.97433994357,0.9,98105,"E","3.1.1","Calendar year"
"514",1991,836.606756701134,0.1,98105,"E","3.1.1","Calendar year"
"515",1991,1027.00252180377,0.5,98105,"E","3.1.1","Calendar year"
"516",1991,1267.40662202688,0.9,98105,"E","3.1.1","Calendar year"
"517",1992,831.261026993785,0.1,98105,"E","3.1.1","Calendar year"
"518",1992,1015.32758385753,0.5,98105,"E","3.1.1","Calendar year"
"519",1992,1245.92417606314,0.9,98105,"E","3.1.1","Calendar year"
"520",1993,835.526592578543,0.1,98105,"E","3.1.1","Calendar year"
"521",1993,1017.10826649668,0.5,98105,"E","3.1.1","Calendar year"
"522",1993,1242.10449857839,0.9,98105,"E","3.1.1","Calendar year"
"523",1994,842.033529117225,0.1,98105,"E","3.1.1","Calendar year"
"524",1994,1017.69386165533,0.5,98105,"E","3.1.1","Calendar year"
"525",1994,1237.26132026577,0.9,98105,"E","3.1.1","Calendar year"
"526",1995,848.119898635511,0.1,98105,"E","3.1.1","Calendar year"
"527",1995,1020.05829122521,0.5,98105,"E","3.1.1","Calendar year"
"528",1995,1234.81636267872,0.9,98105,"E","3.1.1","Calendar year"
"529",1996,850.691480841381,0.1,98105,"E","3.1.1","Calendar year"
"530",1996,1016.32268418192,0.5,98105,"E","3.1.1","Calendar year"
"531",1996,1221.75640349947,0.9,98105,"E","3.1.1","Calendar year"
"532",1997,852.170936541035,0.1,98105,"E","3.1.1","Calendar year"
"533",1997,1015.61101313344,0.5,98105,"E","3.1.1","Calendar year"
"534",1997,1218.28033936803,0.9,98105,"E","3.1.1","Calendar year"
"535",1998,856.338983011659,0.1,98105,"E","3.1.1","Calendar year"
"536",1998,1017.12621222919,0.5,98105,"E","3.1.1","Calendar year"
"537",1998,1216.84298869946,0.9,98105,"E","3.1.1","Calendar year"
"538",1999,856.556106067535,0.1,98105,"E","3.1.1","Calendar year"
"539",1999,1012.49484925325,0.5,98105,"E","3.1.1","Calendar year"
"540",1999,1204.20369651391,0.9,98105,"E","3.1.1","Calendar year"
"541",2000,845.256847393635,0.1,98105,"E","3.1.1","Calendar year"
"542",2000,994.759826402032,0.5,98105,"E","3.1.1","Calendar year"
"543",2000,1181.34128446077,0.9,98105,"E","3.1.1","Calendar year"
"544",2001,839.273912463079,0.1,98105,"E","3.1.1","Calendar year"
"545",2001,981.582349036499,0.5,98105,"E","3.1.1","Calendar year"
"546",2001,1158.45441801213,0.9,98105,"E","3.1.1","Calendar year"
"547",2002,833.372991339435,0.1,98105,"E","3.1.1","Calendar year"
"548",2002,968.484796654619,0.5,98105,"E","3.1.1","Calendar year"
"549",2002,1137.06143802892,0.9,98105,"E","3.1.1","Calendar year"
"550",2003,821.777621231208,0.1,98105,"E","3.1.1","Calendar year"
"551",2003,950.491054066413,0.5,98105,"E","3.1.1","Calendar year"
"552",2003,1112.90750849513,0.9,98105,"E","3.1.1","Calendar year"
"553",2004,799.78545439608,0.1,98105,"E","3.1.1","Calendar year"
"554",2004,920.416792041678,0.5,98105,"E","3.1.1","Calendar year"
"555",2004,1075.08472710793,0.9,98105,"E","3.1.1","Calendar year"
"556",2005,772.130271959956,0.1,98105,"E","3.1.1","Calendar year"
"557",2005,885.683032828496,0.5,98105,"E","3.1.1","Calendar year"
"558",2005,1031.30504120155,0.9,98105,"E","3.1.1","Calendar year"
"559",2006,744.732922723128,0.1,98105,"E","3.1.1","Calendar year"
"560",2006,851.861123530389,0.5,98105,"E","3.1.1","Calendar year"
"561",2006,993.282985768846,0.9,98105,"E","3.1.1","Calendar year"
"562",2007,723.043505264448,0.1,98105,"E","3.1.1","Calendar year"
"563",2007,828.082566491785,0.5,98105,"E","3.1.1","Calendar year"
"564",2007,962.9671141887,0.9,98105,"E","3.1.1","Calendar year"
"565",2008,710.289451523794,0.1,98105,"E","3.1.1","Calendar year"
"566",2008,815.8425584264,0.5,98105,"E","3.1.1","Calendar year"
"567",2008,953.588426911271,0.9,98105,"E","3.1.1","Calendar year"
"568",2009,698.658297129027,0.1,98105,"E","3.1.1","Calendar year"
"569",2009,806.124747737536,0.5,98105,"E","3.1.1","Calendar year"
"570",2009,950.397331571231,0.9,98105,"E","3.1.1","Calendar year"
"571",2010,685.189695256226,0.1,98105,"E","3.1.1","Calendar year"
"572",2010,795.477549724815,0.5,98105,"E","3.1.1","Calendar year"
"573",2010,945.575653125257,0.9,98105,"E","3.1.1","Calendar year"
"574",2011,672.703816140127,0.1,98105,"E","3.1.1","Calendar year"
"575",2011,786.683695341454,0.5,98105,"E","3.1.1","Calendar year"
"576",2011,942.639809978485,0.9,98105,"E","3.1.1","Calendar year"
"577",2012,659.809225787541,0.1,98105,"E","3.1.1","Calendar year"
"578",2012,776.914031609422,0.5,98105,"E","3.1.1","Calendar year"
"579",2012,942.145939774044,0.9,98105,"E","3.1.1","Calendar year"
"580",2013,645.79444850722,0.1,98105,"E","3.1.1","Calendar year"
"581",2013,765.253767680534,0.5,98105,"E","3.1.1","Calendar year"
"582",2013,941.224094870878,0.9,98105,"E","3.1.1","Calendar year"
"583",2014,634.551220410088,0.1,98105,"E","3.1.1","Calendar year"
"584",2014,756.709113052131,0.5,98105,"E","3.1.1","Calendar year"
"585",2014,945.069711466076,0.9,98105,"E","3.1.1","Calendar year"
"586",2015,618.140021413472,0.1,98105,"E","3.1.1","Calendar year"
"587",2015,742.206368861229,0.5,98105,"E","3.1.1","Calendar year"
"588",2015,945.375198089674,0.9,98105,"E","3.1.1","Calendar year"
"589",2016,599.286566365762,0.1,98105,"E","3.1.1","Calendar year"
"590",2016,727.657555683718,0.5,98105,"E","3.1.1","Calendar year"
"591",2016,938.893953658125,0.9,98105,"E","3.1.1","Calendar year"
"592",2017,584.533346497085,0.1,98105,"E","3.1.1","Calendar year"
"593",2017,715.28683302417,0.5,98105,"E","3.1.1","Calendar year"
"594",2017,936.737192235749,0.9,98105,"E","3.1.1","Calendar year"
"595",1985,836.384941478706,0.1,98106,"E","3.1.1","Calendar year"
"596",1985,916.805855688215,0.5,98106,"E","3.1.1","Calendar year"
"597",1985,1067.45312217993,0.9,98106,"E","3.1.1","Calendar year"
"598",1986,822.362478691163,0.1,98106,"E","3.1.1","Calendar year"
"599",1986,900.800786209053,0.5,98106,"E","3.1.1","Calendar year"
"600",1986,1042.43004325325,0.9,98106,"E","3.1.1","Calendar year"
"601",1987,811.05640189803,0.1,98106,"E","3.1.1","Calendar year"
"602",1987,888.707449835179,0.5,98106,"E","3.1.1","Calendar year"
"603",1987,1022.68426993506,0.9,98106,"E","3.1.1","Calendar year"
"604",1988,799.576039612944,0.1,98106,"E","3.1.1","Calendar year"
"605",1988,874.742597170077,0.5,98106,"E","3.1.1","Calendar year"
"606",1988,1000.85652389706,0.9,98106,"E","3.1.1","Calendar year"
"607",1989,795.710037895636,0.1,98106,"E","3.1.1","Calendar year"
"608",1989,869.125926331094,0.5,98106,"E","3.1.1","Calendar year"
"609",1989,989.403888687392,0.9,98106,"E","3.1.1","Calendar year"
"610",1990,793.60055634839,0.1,98106,"E","3.1.1","Calendar year"
"611",1990,864.842555569186,0.5,98106,"E","3.1.1","Calendar year"
"612",1990,978.55659237126,0.9,98106,"E","3.1.1","Calendar year"
"613",1991,780.939654837047,0.1,98106,"E","3.1.1","Calendar year"
"614",1991,847.018914605039,0.5,98106,"E","3.1.1","Calendar year"
"615",1991,955.05720415537,0.9,98106,"E","3.1.1","Calendar year"
"616",1992,776.894915745132,0.1,98106,"E","3.1.1","Calendar year"
"617",1992,841.61049634695,0.5,98106,"E","3.1.1","Calendar year"
"618",1992,943.943380904205,0.9,98106,"E","3.1.1","Calendar year"
"619",1993,776.816968934597,0.1,98106,"E","3.1.1","Calendar year"
"620",1993,839.366970672479,0.5,98106,"E","3.1.1","Calendar year"
"621",1993,937.908115607553,0.9,98106,"E","3.1.1","Calendar year"
"622",1994,773.920518415086,0.1,98106,"E","3.1.1","Calendar year"
"623",1994,835.242536154846,0.5,98106,"E","3.1.1","Calendar year"
"624",1994,931.320057076476,0.9,98106,"E","3.1.1","Calendar year"
"625",1995,768.274031323752,0.1,98106,"E","3.1.1","Calendar year"
"626",1995,828.874238093374,0.5,98106,"E","3.1.1","Calendar year"
"627",1995,921.915283299577,0.9,98106,"E","3.1.1","Calendar year"
"628",1996,767.11584863948,0.1,98106,"E","3.1.1","Calendar year"
"629",1996,826.156844026401,0.5,98106,"E","3.1.1","Calendar year"
"630",1996,916.515657004987,0.9,98106,"E","3.1.1","Calendar year"
"631",1997,760.798774041201,0.1,98106,"E","3.1.1","Calendar year"
"632",1997,817.8581702932,0.5,98106,"E","3.1.1","Calendar year"
"633",1997,904.866492660092,0.9,98106,"E","3.1.1","Calendar year"
"634",1998,755.251846443944,0.1,98106,"E","3.1.1","Calendar year"
"635",1998,810.500503544767,0.5,98106,"E","3.1.1","Calendar year"
"636",1998,894.607415754851,0.9,98106,"E","3.1.1","Calendar year"
"637",1999,750.525960701345,0.1,98106,"E","3.1.1","Calendar year"
"638",1999,803.301228077077,0.5,98106,"E","3.1.1","Calendar year"
"639",1999,883.722266101563,0.9,98106,"E","3.1.1","Calendar year"
"640",2000,738.964441963233,0.1,98106,"E","3.1.1","Calendar year"
"641",2000,788.166057065393,0.5,98106,"E","3.1.1","Calendar year"
"642",2000,865.582674240882,0.9,98106,"E","3.1.1","Calendar year"
"643",2001,723.613276002614,0.1,98106,"E","3.1.1","Calendar year"
"644",2001,770.652690698094,0.5,98106,"E","3.1.1","Calendar year"
"645",2001,844.909843082511,0.9,98106,"E","3.1.1","Calendar year"
"646",2002,711.41001664301,0.1,98106,"E","3.1.1","Calendar year"
"647",2002,756.273857862231,0.5,98106,"E","3.1.1","Calendar year"
"648",2002,826.827069428484,0.9,98106,"E","3.1.1","Calendar year"
"649",2003,695.625051829962,0.1,98106,"E","3.1.1","Calendar year"
"650",2003,737.593533821941,0.5,98106,"E","3.1.1","Calendar year"
"651",2003,805.350540498289,0.9,98106,"E","3.1.1","Calendar year"
"652",2004,671.526264746308,0.1,98106,"E","3.1.1","Calendar year"
"653",2004,710.760562495429,0.5,98106,"E","3.1.1","Calendar year"
"654",2004,775.73766990197,0.9,98106,"E","3.1.1","Calendar year"
"655",2005,641.107309250736,0.1,98106,"E","3.1.1","Calendar year"
"656",2005,677.956565516844,0.5,98106,"E","3.1.1","Calendar year"
"657",2005,738.57601135112,0.9,98106,"E","3.1.1","Calendar year"
"658",2006,613.075659974119,0.1,98106,"E","3.1.1","Calendar year"
"659",2006,647.403076346405,0.5,98106,"E","3.1.1","Calendar year"
"660",2006,705.977854850935,0.9,98106,"E","3.1.1","Calendar year"
"661",2007,587.505018815755,0.1,98106,"E","3.1.1","Calendar year"
"662",2007,620.993602919432,0.5,98106,"E","3.1.1","Calendar year"
"663",2007,677.893596063317,0.9,98106,"E","3.1.1","Calendar year"
"664",2008,567.878320691579,0.1,98106,"E","3.1.1","Calendar year"
"665",2008,601.310839590867,0.5,98106,"E","3.1.1","Calendar year"
"666",2008,658.680896391877,0.9,98106,"E","3.1.1","Calendar year"
"667",2009,549.236835948275,0.1,98106,"E","3.1.1","Calendar year"
"668",2009,583.151962697886,0.5,98106,"E","3.1.1","Calendar year"
"669",2009,641.880509715748,0.9,98106,"E","3.1.1","Calendar year"
"670",2010,530.659529134976,0.1,98106,"E","3.1.1","Calendar year"
"671",2010,564.961113111682,0.5,98106,"E","3.1.1","Calendar year"
"672",2010,626.365161983161,0.9,98106,"E","3.1.1","Calendar year"
"673",2011,514.30746181594,0.1,98106,"E","3.1.1","Calendar year"
"674",2011,549.141491416723,0.5,98106,"E","3.1.1","Calendar year"
"675",2011,613.460266053182,0.9,98106,"E","3.1.1","Calendar year"
"676",2012,499.606646208022,0.1,98106,"E","3.1.1","Calendar year"
"677",2012,535.402585445454,0.5,98106,"E","3.1.1","Calendar year"
"678",2012,602.699428516563,0.9,98106,"E","3.1.1","Calendar year"
"679",2013,486.446297267419,0.1,98106,"E","3.1.1","Calendar year"
"680",2013,522.823215695757,0.5,98106,"E","3.1.1","Calendar year"
"681",2013,594.431344580731,0.9,98106,"E","3.1.1","Calendar year"
"682",2014,476.185936182167,0.1,98106,"E","3.1.1","Calendar year"
"683",2014,512.925443177181,0.5,98106,"E","3.1.1","Calendar year"
"684",2014,589.953492324973,0.9,98106,"E","3.1.1","Calendar year"
