"iso_alpha_3_code","year_start","year_end","year_mid","env_total","env_mat","truemat_vr","truemat","truemat_vr_unscaled","truemat_unscaled","tp","tn","fp","fn","up","un","include","include_bmis_global","include_bmis","include_bmat_reason","include_bmis_reason","incomplete_vr_multiplier","check_outside_of_vr","study_period_coverage","citation_short","citation_long","completeness_inq","complete_vr","obs_matdeaths","final_env","final_pm","obs_selogpm","type","definition","mat_vr","nonmat_vr","tot","tot_vr","rho_ref","mat_vr_ref","tot_vr_ref","tot_ref","dmname","iso_country_name","who_code_2","obs_matdeaths_incl_late","obs_matdeaths_late","obs_env","ill_defined_death_proportion","ill_defined_death_proportion2","obs_ill","exclude_reason","icd_utilized","icd","covid19","env_total_who_estimated","include_hasvrdata","rho_period","rho_period_max","rho_period_min","vrenv_vradj","ytot_bmis","rho_bmis","vrenv_bmat","ytot_bmat","rho_bmat","rho_intermediate","usability_percentage","include_reason","name","id","ori_vr_data_from_paho_update","special_case","t","sens","var_sens","sens_sq","oneminsens_sq","lower_sens","upper_sens","spec","var_spec","spec_sq","oneminspec_sq","lower_spec","upper_spec","rho_sesp","cov_sesp","cov.t","env_total_imputed","live_births_imputed","env_pregrelated","mmr","live_births","refID","mdeathspluslate","ramos...yes.1.","comments","env_total_lifetables","live_births_lifetables","final_mmr","final_pm_before_crisis","final_mmr_before_crisis","env_total_calculated_from_lifetables","live_births_calculated_from_birthsdata","CI.low.postmod","CI.up.postmod","multiplier","pm.adj.postmod","mmr.CI.up.postmod","mmr.CI.low.postmod","mmr.adj.postmod"
"MEX",2000,2001,2000.5,26889,1287,1287,NA,1287,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.894243240546743,FALSE,1287,26889,0.0478634385808323,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000603193465271059,0.0478634385808323,0.000603193465271059,30069,2385977,0.0347425109017827,0.0659396426256443,NA,0.0478634385808323,0.000830996742261346,0.000437838487255202,0.000603193465271059
"MEX",2001,2002,2001.5,27092,1238,1238,NA,1238,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.896789142667991,FALSE,1238,27092,0.0456961464639008,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000579970257326589,0.0456961464639008,0.000579970257326589,30210,2380261,0.0331693441542103,0.0629538465380003,NA,0.0456961464639008,0.000799003010137539,0.00042098151711039,0.000579970257326589
"MEX",2002,2003,2002.5,NA,1309,1309,NA,1309,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.9094892420378,FALSE,1309,27814,0.0470626303300496,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000606227670126268,0.0470626303300496,0.000606227670126268,30582,2374140,0.034161230279078,0.0648363994940607,NA,0.0470626303300496,0.000835176851123928,0.00044004091771958,0.000606227670126268
"MEX",2003,2004,2003.5,NA,1313,1313,NA,1313,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.91228697801483,FALSE,1313,28051,0.046807600442052,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000612136006090658,0.046807600442052,0.000612136006090658,30748,2351177,0.0339761123910459,0.0644850544972941,NA,0.046807600442052,0.000843316541324961,0.00044432958633054,0.000612136006090658
"MEX",2004,2005,2004.5,NA,1239,1239,NA,1239,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.898393483789962,FALSE,1239,27905,0.0444006450456907,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000590576002393001,0.0444006450456907,0.000590576002393001,31061,2335226,0.0322289818760295,0.0611690834062515,NA,0.0444006450456907,0.000813614142563323,0.000428679881969177,0.000590576002393001
"MEX",2005,2006,2005.5,NA,1242,1242,NA,1242,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.9227448597832,FALSE,1242,28857,0.0430398170287972,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000580541453105232,0.0430398170287972,0.000580541453105232,31273,2318498,0.0312412011478955,0.0592943222990365,NA,0.0430398170287972,0.000799789924881439,0.000421396129519256,0.000580541453105232
"MEX",2006,2007,2006.5,NA,1166,1166,NA,1166,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.909360226914592,FALSE,1166,28854,0.0404103417203854,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000556519883831372,0.0404103417203854,0.000556519883831372,31730,2303997,0.0293325506773659,0.0556717939711393,NA,0.0404103417203854,0.000766696320656776,0.000403959654892268,0.000556519883831371
"MEX",2007,2008,2007.5,NA,1097,1097,NA,1097,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.900712957222567,FALSE,1097,29057,0.0377533812850604,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000530392828823138,0.0377533812850604,0.000530392828823138,32260,2296268,0.0274039496485454,0.0520114004271208,NA,0.0377533812850604,0.000730702068651793,0.000384994876757449,0.000530392828823138
"MEX",2008,2009,2008.5,NA,1119,1119,NA,1119,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.886003855365384,FALSE,1119,30335,0.0368880830723587,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000549609081238241,0.0368880830723587,0.000549609081238241,34238,2297950,0.026775857863261,0.0508193119227857,NA,0.0368880830723587,0.000757175570231004,0.000398943328411119,0.000549609081238242
"MEX",2009,2010,2009.5,NA,1207,1207,NA,1207,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.93618458075408,FALSE,1207,33272,0.0362767492185622,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000559695140865289,0.0362767492185622,0.000559695140865289,35540,2303532,0.0263321105331505,0.0499771004762299,NA,0.0362767492185622,0.000771070751752183,0.00040626447053836,0.000559695140865289
"MEX",2010,2011,2010.5,NA,992,992,NA,992,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.877069274204655,FALSE,992,31842,0.0311538219961058,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00048960121083051,0.0311538219961058,0.00048960121083051,36305,2310124,0.022613544543065,0.0429194380879442,NA,0.0311538219961058,0.000674505004832128,0.000355385570054237,0.00048960121083051
"MEX",2011,2012,2011.5,NA,971,971,NA,971,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.879332477535302,FALSE,971,31510,0.0308156140907648,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000476833082805098,0.0308156140907648,0.000476833082805098,35834,2315793,0.022368050441789,0.0424535018937928,NA,0.0308156140907648,0.00065691483947925,0.000346117601845703,0.000476833082805098
"MEX",2012,2013,2012.5,NA,960,960,NA,960,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.893432362513561,FALSE,960,32118,0.0298897814309733,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000463259518162729,0.0298897814309733,0.000463259518162729,35949,2319451,0.0216960186732876,0.0411780173793507,NA,0.0298897814309733,0.000638215054670385,0.00033626499343423,0.000463259518162729
"MEX",2013,2014,2013.5,NA,861,861,NA,861,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.87068068561415,FALSE,861,31799,0.0270763231548162,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000427262656855384,0.0270763231548162,0.000427262656855384,36522,2314458,0.0196538209597652,0.037302022700058,NA,0.0270763231548162,0.000588623545145999,0.00031013604441841,0.000427262656855383
"MEX",2014,2015,2014.5,NA,872,872,NA,872,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.898432432432432,FALSE,872,33242,0.0262318753384273,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000427391595417138,0.0262318753384273,0.000427391595417138,37000,2270937,0.0190408637979572,0.0361386589953243,NA,0.0262318753384273,0.00058880117890853,0.00031022963672018,0.000427391595417139
"MEX",2015,2016,2015.5,NA,778,778,NA,778,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.87733136360039,FALSE,778,33257,0.0233935712782271,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00040184618953253,0.0233935712782271,0.00040184618953253,37907,2206765,0.0169806313391557,0.0322284352224033,NA,0.0233935712782271,0.000553608242824062,0.000291687058736828,0.000401846189532531
"MEX",2016,2017,2016.5,NA,812,812,NA,812,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","WHO maternal mortality database","WHO maternal mortality data set (reflecting communication on data requests collected via country consultation). 2018",0.894883388254528,FALSE,812,35032,0.0231788079470199,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000419574772591573,0.0231788079470199,0.000419574772591573,39147,2162620,0.0168247416330042,0.0319325639325673,NA,0.0231788079470199,0.000578032238797483,0.000304555659666152,0.000419574772591573
"MEX",1985,1986,1985.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1692,27898,0.060649508925371,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexico",2310,1692,NA,27898,0.0376729514660549,0.554340812961503,1051,NA,FALSE,"09A",0,32182,TRUE,0.856769400110072,0.859002582447822,0.854536217772321,27898,32561,0.856791867571635,27898,32182,0.866882108010689,0.856769400110072,0.824513989128098,NA,NA,NA,NA,FALSE,1,0.714319,0.094751,0.510251,0.081614,0.222311,0.970946,0.999751,0,0.999502,0,0.995877,0.999993,0.040975,5e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000794251285480071,0.060649508925371,0.000794251285480071,32182,2457437,0.0776758190551294,0.09176285038354,1.39447022923215,0.0845739346139794,0.00120170407259396,0.00101722372082465,0.00110755977213132
"MEX",1986,1987,1986.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1666,26678,0.062448459404753,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexico",2310,1666,NA,26678,0.0342229552440213,0.57365619611665,913,NA,FALSE,"09A",0,31426,TRUE,0.85546856313683,0.857413933315262,0.853523192958398,26678,31185,0.855475388808722,26678,31426,0.848914911220009,0.85546856313683,0.826198492865159,NA,NA,NA,NA,FALSE,2,0.714319,0.094751,0.510251,0.081614,0.222311,0.970946,0.999751,0,0.999502,0,0.995877,0.999993,0.040975,5e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0007931320347101,0.062448459404753,0.0007931320347101,31426,2474374,0.0799160356848339,0.0945348227003524,1.39421926761606,0.0870668453350462,0.00120064765398492,0.00101498049099756,0.00110579996455635
"MEX",1987,1988,1987.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1536,26375,0.0582369668246445,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexico",2310,1536,NA,26375,0.0338578199052133,0.584530805687204,893,NA,FALSE,"09A",0,30876,TRUE,0.854150588385369,0.855898204547629,0.852402972223108,26375,30878,0.854168016063217,26375,30876,0.854223344992875,0.854150588385369,0.825247749206555,NA,NA,NA,NA,FALSE,3,0.714319,0.094751,0.510251,0.081614,0.222311,0.970946,0.999751,0,0.999502,0,0.995877,0.999993,0.040975,5e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000733438346573218,0.0582369668246445,0.000733438346573218,30876,2451637,0.0742369668246445,0.0884170616113744,1.39381764278381,0.0811717118224052,0.00111352748971924,0.000934942892311433,0.00102227930734794
"MEX",1988,1989,1988.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1511,26347,0.0573499829202566,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexico",2310,1511,NA,26347,0.0257714350779975,0.589592743006794,679,NA,FALSE,"09A",0,30942,TRUE,0.851211050474865,0.852974560565349,0.849441127620416,26347,30952,0.851221245799948,26347,30942,0.851496348005947,0.851211050474865,0.829284052726803,NA,NA,NA,NA,FALSE,4,0.714319,0.094751,0.510251,0.081614,0.222311,0.970946,0.999751,0,0.999502,0,0.995877,0.999993,0.040975,5e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000731775711928089,0.0573499829202566,0.000731775711928089,30942,2424955,0.0730253918852241,0.0870687364785365,1.39338769668726,0.0799107606063102,0.00111098178898944,0.000931791177862107,0.00101964727373516
"MEX",1989,1990,1989.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1505,26620,0.0565364387678437,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexico",2310,1505,NA,26620,0.020022539444027,0.601915852742299,533,NA,FALSE,"09A",0,31359,TRUE,0.848558386779916,0.850336729518563,0.846773624031381,26620,31370,0.848581447242588,26620,31359,0.848879109665487,0.848558386779916,0.831590691743704,NA,NA,NA,NA,FALSE,5,0.714319,0.094751,0.510251,0.081614,0.222311,0.970946,0.999751,0,0.999502,0,0.995877,0.999993,0.040975,5e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000730254678508081,0.0565364387678437,0.000730254678508081,31359,2427819,0.0719759579263712,0.0858377160030053,1.39302663614377,0.0787567651163175,0.00110872554178802,0.000929679710313278,0.00101726421833036
"MEX",2017,2018,2017.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,753,35998,0.0209178287682649,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexico",2310,894,141,35998,0.0055280848936052,0.702289016056448,199,NA,TRUE,"104",0,40970,TRUE,0.887142361283285,0.888520850895027,0.885758913075817,35998,40577,0.887152820563373,35998,40970,0.878642909445936,0.887142361283285,0.882248564457698,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,33,0.714319,0.094751,0.510251,0.081614,0.222311,0.970946,0.999751,0,0.999502,0,0.995877,0.999993,0.040975,5e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0209178287682649,NA,40970,2124252,NA,NA,NA,NA,NA,NA,NA
"MEX",2018,2019,2018.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707,36688,0.0192706061927606,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexico",2310,854,147,36688,0.00556040122110772,0.699901875272569,204,NA,TRUE,"104",0,41809,TRUE,0.897859470569411,0.899117014707407,0.896597419104755,36688,40861,0.89787327769756,36688,41809,0.8775144107728,0.897859470569411,0.892880742027851,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,34,0.714319,0.094751,0.510251,0.081614,0.222311,0.970946,0.999751,0,0.999502,0,0.995877,0.999993,0.040975,5e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0192706061927606,NA,41809,2122316,NA,NA,NA,NA,NA,NA,NA
"MEX",2019,2020,2019.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689,37935,0.0181626466323975,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexico",2310,845,156,37935,0.00492948464478714,0.692869381837353,187,NA,TRUE,"104",0,41837,TRUE,0.89860872649304,0.899793646571389,0.897419776074287,37935,42215,0.898614236645742,37935,41837,0.906733274374358,0.89860872649304,0.89418453156461,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,35,0.714319,0.094751,0.510251,0.081614,0.222311,0.970946,0.999751,0,0.999502,0,0.995877,0.999993,0.040975,5e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0181626466323975,NA,41837,2122565,NA,NA,NA,NA,NA,NA,NA
"FSM",2020,2021,2020.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37,0,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Micronesia (Federated States of)",5108,0,0,37,0.0540540540540541,0.648648648648649,2,NA,TRUE,"104",0,76,TRUE,0.528645833333333,0.578125,0.479166666666667,37,69,0.536231884057971,37,76,0.486842105263158,0.528645833333333,0.507246376811594,"CRVS completeness <0.95 in a COVID-19 year",NA,NA,NA,FALSE,36,0.714319,0.094751,0.510251,0.081614,0.222311,0.970946,0.999751,0,0.999502,0,0.995877,0.999993,0.040975,5e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,76,2517,NA,NA,NA,NA,NA,NA,NA
"FSM",2021,2022,2021.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,34,0.0294117647058824,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Micronesia (Federated States of)",5108,1,0,34,0.0588235294117647,0.617647058823529,2,NA,TRUE,"104",0,76,TRUE,0.514950166112957,0.571428571428571,0.458471760797342,34,66,0.515151515151515,34,76,0.447368421052632,0.514950166112957,0.484848484848485,"CRVS completeness <0.95 in a COVID-19 year",NA,NA,NA,FALSE,37,0.714319,0.094751,0.510251,0.081614,0.222311,0.970946,0.999751,0,0.999502,0,0.995877,0.999993,0.040975,5e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0294117647058824,NA,76,2532,NA,NA,NA,NA,NA,NA,NA
"FSM",2022,2023,2022.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,36,0.0555555555555556,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Micronesia (Federated States of)",5108,2,0,36,0.0277777777777778,0.777777777777778,1,NA,TRUE,"104",0,70,TRUE,0.481981981981982,0.54954954954955,0.414414414414414,36,74,0.486486486486487,36,70,0.514285714285714,0.481981981981982,0.472972972972973,"CRVS completeness <0.95 in a COVID-19 year",NA,NA,NA,FALSE,38,0.714319,0.094751,0.510251,0.081614,0.222311,0.970946,0.999751,0,0.999502,0,0.995877,0.999993,0.040975,5e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0555555555555556,NA,70,2524,NA,NA,NA,NA,NA,NA,NA
"FSM",2018,2019,2018.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,48,0,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Micronesia (Federated States of)",5108,0,0,48,0.125,0.708333333333333,6,NA,TRUE,"104",0,83,TRUE,0.558823529411765,0.621848739495798,0.495798319327731,48,85,0.564705882352941,48,83,0.578313253012048,0.558823529411765,0.494117647058824,"usability less than 60%",NA,NA,NA,FALSE,34,0.714319,0.094751,0.510251,0.081614,0.222311,0.970946,0.999751,0,0.999502,0,0.995877,0.999993,0.040975,5e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,83,2534,NA,NA,NA,NA,NA,NA,NA
