"iso_alpha_3_code","year_start","year_end","allcause_1549_vr","allcause_1549_wpp","completeness","usability","ratio_vr/wpp"
"THA",2011,2012,23765,28141,0.844497352617178,0.722216241432519,0.844497352617178
"THA",2012,2013,23258,27650,0.841157323688969,0.740399838003019,0.841157323688969
"THA",2013,2014,22677,26433,0.857904891612757,0.760513401283503,0.857904891612757
"THA",2014,2015,22635,25987,0.871012429291569,0.761538752792397,0.871012429291569
"THA",2015,2016,22123,25496,0.867704737998117,0.766647342995169,0.867704737998117
"THA",2016,2017,21857,25763,0.848387221985017,0.768545532345276,0.848387221985017
"THA",2017,2018,20921,25227,0.82930986641297,0.758994698288073,0.82930986641297
"THA",2018,2019,20599,24710,0.833630109267503,0.748805293468938,0.833630109267503
"THA",2019,2020,20929,24504,0.854105452171074,0.758167314707179,0.854105452171074
"TUR",2009,2010,9562,14184,0.674139875916526,0.628549393535722,0.674139875916526
"TUR",2010,2011,9670,14137,0.684020655018745,0.638248686514886,0.684020655018745
"TUR",2011,2012,9550,14612,0.653572406241445,0.657052924383281,0.653572406241445
"TUR",2012,2013,9538,13639,0.699318131827847,0.680633075923236,0.699318131827847
"TUR",2013,2014,10286,12960,0.793672839506173,0.735900256692336,0.793672839506173
"TUR",2014,2015,10628,12769,0.83232829508967,0.775050664264805,0.83232829508967
"TUR",2015,2016,10386,12814,0.810519744029967,0.811716489874638,0.810519744029967
"TUR",2016,2017,11113,12946,0.858411864668624,0.82694675284703,0.858411864668624
"TUR",2017,2018,10963,12466,0.879432055190117,0.843702700549669,0.879432055190117
"TUR",2018,2019,10884,12128,0.897427440633245,0.825362439593401,0.897427440633245
"TUR",2019,2020,11021,11899,0.926212286746785,0.813805399898115,0.926212286746785
"TUR",2020,2021,12156,12468,0.97497593840231,0.859497032177445,0.97497593840231
"TUR",2021,2022,14665,14829,0.988940589385663,0.85054973994338,0.988940589385663
"ARE",2005,2006,406,312,1,0.82512315270936,1.30128205128205
"ARE",2006,2007,361,305,1,0.808864265927978,1.18360655737705
"ARE",2007,2008,424,324,1,0.82311320754717,1.30864197530864
"ARE",2008,2009,401,373,1,0.850374064837905,1.07506702412869
"ARE",2009,2010,413,417,1,0.871670702179177,0.990407673860911
"ARE",2010,2011,423,443,1,0.851063829787234,0.954853273137698
"ARE",2018,2019,519,502,1,0.872832369942196,1.03386454183267
"ARE",2019,2020,509,490,1,0.827111984282908,1.03877551020408
"ARE",2020,2021,591,595,1,0.749576988155668,0.99327731092437
"ALB",1987,1988,630,623,1,0.821036106750392,1.01123595505618
"ALB",1988,1989,609,642,0.948598130841122,0.829545454545454,0.948598130841122
"ALB",1989,1990,661,658,1,0.822122571001495,1.00455927051672
"ALB",1992,1993,614,659,0.931714719271624,0.744927536231884,0.931714719271624
"ALB",1993,1994,618,648,0.953703703703704,0.832369942196532,0.953703703703704
"ALB",1994,1995,517,660,0.783333333333333,0.788927335640139,0.783333333333333
"ALB",1995,1996,606,670,0.904477611940299,0.840348330914369,0.904477611940299
"ALB",1996,1997,621,693,0.896103896103896,0.830532212885154,0.896103896103896
"ALB",1997,1998,673,781,0.861715749039693,0.855072463768116,0.861715749039693
"ALB",1998,1999,646,719,0.898470097357441,0.823450134770889,0.898470097357441
"ALB",1999,2000,622,714,0.871148459383754,0.844755244755245,0.871148459383754
"ALB",2000,2001,583,709,0.82228490832158,0.839580209895052,0.82228490832158
"ALB",2001,2002,627,702,0.893162393162393,0.838664812239221,0.893162393162393
"ALB",2002,2003,619,703,0.880512091038407,0.827489481065919,0.880512091038407
"ALB",2003,2004,627,702,0.893162393162393,0.817415730337079,0.893162393162393
"ALB",2004,2005,586,692,0.846820809248555,0.828828828828829,0.846820809248555
"ALB",2005,2006,594,671,0.885245901639344,0.811953352769679,0.885245901639344
"ALB",2006,2007,573,642,0.892523364485981,0.807228915662651,0.892523364485981
"ALB",2007,2008,482,601,0.801996672212978,0.814487632508834,0.801996672212978
"ALB",2008,2009,502,566,0.886925795053004,0.7664,0.886925795053004
"ALB",2009,2010,428,549,0.77959927140255,0.736842105263158,0.77959927140255
"ALB",2010,2011,346,548,0.631386861313869,0.744444444444444,0.631386861313869
"ARM",1985,1986,833,1266,0.657977883096367,0.622963537626067,0.657977883096367
"ARM",1986,1987,791,1246,0.634831460674157,0.76171875,0.634831460674157
"ARM",1987,1988,785,1216,0.645559210526316,0.765285996055227,0.645559210526316
"ARM",1988,1989,5659,6720,0.842113095238095,0.781790507817905,0.842113095238095
"ARM",1989,1990,901,1144,0.787587412587413,0.777972027972028,0.787587412587413
"ARM",1990,1991,868,1173,0.73998294970162,0.781566820276498,0.73998294970162
"ARM",1991,1992,773,1162,0.665232358003442,0.755928853754941,0.665232358003442
"ARM",1992,1993,892,1168,0.763698630136986,0.751712328767123,0.763698630136986
"ARM",1993,1994,946,1092,0.866300366300366,0.771333885666943,0.866300366300366
"ARM",1994,1995,838,1059,0.791312559017942,0.811752988047809,0.791312559017942
"ARM",1995,1996,869,1032,0.842054263565892,0.854455445544554,0.842054263565892
"ARM",1996,1997,933,1019,0.915603532875368,0.87066541705717,0.915603532875368
"ARM",1997,1998,887,999,0.887887887887888,0.883116883116883,0.887887887887888
"ARM",1998,1999,918,977,0.939611054247697,0.894324853228963,0.939611054247697
"ARM",1999,2000,816,965,0.84559585492228,0.898342541436464,0.84559585492228
"ARM",2000,2001,852,949,0.897787144362487,0.9,0.897787144362487
"ARM",2001,2002,871,932,0.934549356223176,0.893374741200828,0.934549356223176
"ARM",2002,2003,830,911,0.911086717892426,0.910596026490066,0.911086717892426
"ARM",2003,2004,817,889,0.919010123734533,0.908577878103838,0.919010123734533
"ARM",2006,2007,831,826,1,0.967587034813926,1.00605326876513
"ARM",2007,2008,752,800,0.94,0.961842105263158,0.94
"ARM",2008,2009,805,770,1,0.952029520295203,1.04545454545455
"ARM",2009,2010,709,738,0.96070460704607,0.944444444444444,0.96070460704607
"ARM",2010,2011,699,702,1,0.969957081545064,0.995726495726496
"ARM",2011,2012,656,669,0.980568011958146,0.916913946587537,0.980568011958146
"ARM",2012,2013,647,637,1,0.92921686746988,1.01569858712716
"ARM",2013,2014,550,608,0.904605263157895,0.937722419928826,0.904605263157895
"ARM",2014,2015,559,581,0.962134251290878,0.94045534150613,0.962134251290878
"ARM",2015,2016,571,558,1,0.925619834710744,1.02329749103943
"ARM",2016,2017,527,534,0.98689138576779,0.928832116788321,0.98689138576779
"ARM",2017,2018,430,514,0.836575875486381,0.916666666666667,0.836575875486381
"ARM",2018,2019,492,495,0.993939393939394,0.860074626865672,0.993939393939394
"ARM",2019,2020,411,478,0.859832635983264,0.860619469026549,0.859832635983264
"ARM",2020,2021,516,571,0.903677758318739,0.927509293680297,0.903677758318739
"ARM",2021,2022,581,620,0.937096774193548,0.910130718954248,0.937096774193548
"ARM",2022,2023,498,445,1,0.913725490196078,1.11910112359551
"AND",2011,2012,5,7,1,1,0.714285714285714
"AND",2012,2013,8,7,1,0.75,1.14285714285714
"AND",2013,2014,7,6,1,0.714285714285714,1.16666666666667
"AND",2014,2015,5,6,0.833333333333333,1,0.833333333333333
"AND",2015,2016,6,6,1,1,1
"AND",2016,2017,3,6,1,1,0.5
"AND",2017,2018,7,7,1,1,1
"AND",2018,2019,11,7,1,0.615384615384615,1.57142857142857
"AND",2019,2020,4,7,0.571428571428571,1,0.571428571428571
"AND",2020,2021,7,13,0.538461538461538,0.875,0.538461538461538
"AUT",1985,1986,1853,1855,1,0.998920669185105,0.998921832884097
"AUT",1986,1987,1907,1906,1,0.998426848453068,1.00052465897167
"AUT",1987,1988,1785,1785,1,0.998319327731092,1
"AUT",1988,1989,1789,1786,1,0.997764114030185,1.001679731243
"AUT",1989,1990,1754,1746,1,0.998289623717218,1.00458190148912
"AUT",1990,1991,1713,1710,1,0.997664915353182,1.00175438596491
"AUT",1991,1992,1713,1705,1,0.997081144191477,1.00469208211144
"AUT",1992,1993,1704,1698,1,0.996478873239437,1.00353356890459
"AUT",1993,1994,1735,1731,1,0.999423631123919,1.00231080300404
"AUT",1994,1995,1760,1760,1,0.998863636363636,1
"AUT",1995,1996,1638,1641,1,0.998778998778999,0.998171846435101
"AUT",1996,1997,1597,1589,1,0.99812147777082,1.00503461296413
"AUT",1997,1998,1475,1474,1,0.99864406779661,1.00067842605156
"AUT",1998,1999,1435,1435,1,0.998606271777003,1
"AUT",1999,2000,1537,1534,1,0.996746909564086,1.0019556714472
"AUT",2000,2001,1528,1528,1,0.99803664921466,1
"AUT",2001,2002,1444,1442,1,0.99584487534626,1.00138696255201
"AUT",2002,2003,1436,1433,1,0.997910863509749,1.00209351011863
"AUT",2003,2004,1457,1452,1,0.998627316403569,1.0034435261708
"AUT",2004,2005,1287,1283,1,0.997668997668998,1.00311769290725
"AUT",2005,2006,1359,1355,1,0.997792494481236,1.0029520295203
"AUT",2006,2007,1272,1268,1,0.998427672955975,1.00315457413249
"AUT",2007,2008,1261,1258,1,0.996827914353688,1.00238473767886
"AUT",2008,2009,1202,1200,1,0.995840266222962,1.00166666666667
"AUT",2009,2010,1256,1252,1,0.97531847133758,1.00319488817891
"AUT",2010,2011,1246,1246,1,0.985553772070626,1
"AUT",2011,2012,1228,1226,1,0.974755700325733,1.00163132137031
"AUT",2012,2013,1137,1132,1,0.974494283201407,1.00441696113074
"AUT",2013,2014,1107,1104,1,0.971093044263776,1.00271739130435
"AUT",2014,2015,1132,1126,1,0.967314487632509,1.00532859680284
"AUT",2015,2016,1087,1084,1,0.964121435142594,1.00276752767528
"AUT",2016,2017,1035,1031,1,0.953623188405797,1.00387972841901
"AUT",2017,2018,977,973,1,0.955987717502559,1.00411099691675
"AUT",2018,2019,1054,1053,1,0.94022770398482,1.00094966761633
"AUT",2019,2020,982,980,1,0.946028513238289,1.00204081632653
"AUT",2020,2021,964,961,1,0.969917012448133,1.00312174817898
"AUT",2021,2022,956,954,1,0.956066945606695,1.0020964360587
"AUT",2022,2023,959,964,1,0.963503649635037,0.994813278008299
"AUT",2023,2024,984,910,1,0.959349593495935,1.08131868131868
"AZE",1985,1986,1968,2648,0.743202416918429,0.722242851838099,0.743202416918429
"AZE",1986,1987,2093,2874,0.728253305497564,0.722086956521739,0.728253305497564
"AZE",1987,1988,1959,2716,0.721281296023564,0.713968957871397,0.721281296023564
"AZE",1988,1989,2001,2781,0.719525350593312,0.708273381294964,0.719525350593312
"AZE",1989,1990,1865,2639,0.706707086017431,0.708894878706199,0.706707086017431
"AZE",1990,1991,1792,2482,0.721998388396454,0.706875753920386,0.721998388396454
"AZE",1991,1992,1835,2545,0.721021611001965,0.710243124750897,0.721021611001965
"AZE",1992,1993,2349,3217,0.730183400683867,0.720550576184379,0.730183400683867
"AZE",1993,1994,2334,3031,0.770042890135269,0.726247987117552,0.770042890135269
"AZE",1994,1995,2595,3228,0.803903345724907,0.744984006978773,0.803903345724907
"AZE",1995,1996,2594,3556,0.729471316085489,0.739872685185185,0.729471316085489
"AZE",1996,1997,2478,3335,0.743028485757121,0.728446981075398,0.743028485757121
"AZE",1997,1998,2490,3495,0.71244635193133,0.713362701908957,0.71244635193133
"AZE",1998,1999,2508,3402,0.737213403880071,0.725051516043568,0.737213403880071
"AZE",1999,2000,2491,3391,0.734591565909761,0.720388921626399,0.734591565909761
"AZE",2000,2001,2476,3235,0.765378670788254,0.727163461538461,0.765378670788254
"AZE",2001,2002,2433,3374,0.721102548903379,0.737897008942337,0.721102548903379
"AZE",2002,2003,2429,3184,0.762876884422111,0.737735266892934,0.762876884422111
"AZE",2003,2004,2637,3435,0.767685589519651,0.734520780322307,0.767685589519651
"AZE",2004,2005,2461,3368,0.730700712589074,0.734762633996937,0.730700712589074
"AZE",2007,2008,2498,3367,0.741906741906742,0.683397683397683,0.741906741906742
"BLR",1985,1986,3417,3266,1,0.989757096868598,1.04623392529088
"BLR",1986,1987,2838,3038,1,0.995066948555321,0.934167215273206
"BLR",1987,1988,2847,2842,1,0.996487530734106,1.00175932441942
"BLR",1988,1989,2839,2893,1,0.99365973934484,0.981334255098514
"BLR",1989,1990,2995,2948,1,0.986978297161937,1.01594301221167
"BLR",1990,1991,3029,3040,1,0.989765599207659,0.996381578947368
"BLR",1991,1992,3094,3131,1,0.984486102133161,0.988182689236666
"BLR",1992,1993,3313,3342,1,0.985813462118925,0.991322561340515
"BLR",1993,1994,3701,3601,1,0.978384220480951,1.02777006387115
"BLR",1994,1995,3838,3866,1,0.983845752996352,0.992757371960683
"BLR",1995,1996,4097,4016,1,0.977788625823773,1.02016932270916
"BLR",1996,1997,4282,4179,1,0.979448855674918,1.02464704474755
"BLR",1997,1998,4293,4256,1,0.982296762170976,1.00869360902256
"BLR",1998,1999,4349,4386,1,0.97769602207404,0.99156406748746
"BLR",1999,2000,4495,4393,1,0.979977753058954,1.02321875711359
"BLR",2000,2001,4312,4331,1,0.980055658627087,0.995613022396675
"BLR",2001,2002,4187,4337,1,0.970862192500597,0.965413880562601
"BLR",2002,2003,4502,4366,1,0.975788538427366,1.03114979386166
"BLR",2003,2004,4401,4473,1,0.967961826857532,0.983903420523139
"BLR",2007,2008,3875,3919,1,0.976258064516129,0.988772646083184
"BLR",2008,2009,3685,3775,1,0.973948439620081,0.976158940397351
"BLR",2009,2010,3754,3695,1,0.976558337773042,1.01596752368065
"BLR",2010,2011,3648,3682,1,0.98327850877193,0.990765888104291
"BLR",2011,2012,3643,3482,1,0.981334065330771,1.04623779437105
"BLR",2013,2014,2989,2987,1,0.982268317162931,1.00066956812856
"BLR",2014,2015,2819,2769,1,0.987229514012061,1.01805706031058
"BLR",2018,2019,2377,2408,1,0.990323937736643,0.987126245847176
"BEL",1985,1986,2378,2379,1,0.956686291000841,0.99957965531736
"BEL",1986,1987,2407,2360,1,0.950145409223099,1.01991525423729
"BEL",1987,1988,2324,2322,1,0.959122203098107,1.00086132644272
"BEL",1988,1989,2275,2276,1,0.956043956043956,0.999560632688928
"BEL",1989,1990,2279,2283,1,0.953488372093023,0.998247919404293
"BEL",1990,1991,2332,2332,1,0.94811320754717,1
"BEL",1991,1992,2285,2283,1,0.947921225382932,1.00087604029785
"BEL",1992,1993,2334,2330,1,0.955012853470437,1.00171673819742
"BEL",1993,1994,2299,2297,1,0.965637233579817,1.00087070091424
"BEL",1994,1995,2346,2344,1,0.973998294970162,1.00085324232082
"BEL",1995,1996,2383,2381,1,0.974821653378095,1.00083998320034
"BEL",1996,1997,2371,2368,1,0.974272458878111,1.00126689189189
"BEL",1997,1998,2278,2278,1,0.985513608428446,1
"BEL",1998,1999,2275,2290,1,0.970549450549451,0.993449781659389
"BEL",1999,2000,2213,2196,1,0.971079981924989,1.00774134790528
"BEL",2000,2001,2243,2248,1,0.983950066874721,0.997775800711744
"BEL",2001,2002,2185,2167,1,0.981693363844394,1.00830641439778
"BEL",2002,2003,2088,2090,1,0.987547892720307,0.999043062200957
"BEL",2003,2004,2012,1999,1,0.981113320079523,1.00650325162581
"BEL",2004,2005,1930,1930,1,0.982383419689119,1
"BEL",2005,2006,1947,1936,1,0.97431946584489,1.00568181818182
"BEL",2006,2007,1870,1891,1,0.979144385026738,0.988894764674775
"BEL",2007,2008,2002,1991,1,0.982017982017982,1.00552486187845
"BEL",2008,2009,1882,1890,1,0.980871413390011,0.995767195767196
"BEL",2009,2010,1869,1878,1,0.979133226324238,0.995207667731629
"BEL",2010,2011,1862,1858,1,0.950053705692803,1.0021528525296
"BEL",2011,2012,1796,1791,1,0.944320712694877,1.00279173646008
"BEL",2012,2013,1641,1638,1,0.935405240706886,1.0018315018315
"BEL",2013,2014,1714,1712,1,0.941656942823804,1.00116822429907
"BEL",2014,2015,1623,1619,1,0.942698706099815,1.00247066090179
"BEL",2015,2016,1593,1588,1,0.929064657878217,1.00314861460957
"BEL",2016,2017,1521,1520,1,0.94017094017094,1.00065789473684
"BEL",2017,2018,1492,1490,1,0.935656836461126,1.00134228187919
"BEL",2018,2019,1487,1477,1,0.921990585070612,1.00677048070413
"BEL",2019,2020,1369,1365,1,0.925493060628196,1.0029304029304
"BEL",2020,2021,1398,1394,1,0.938483547925608,1.00286944045911
"BEL",2021,2022,1470,1465,1,0.917006802721088,1.00341296928328
"BIH",1985,1986,1186,1315,0.901901140684411,0.829173166926677,0.901901140684411
"BIH",1986,1987,1213,1282,0.946177847113885,0.820121951219512,0.946177847113885
"BIH",1987,1988,1176,1270,0.925984251968504,0.844690966719493,0.925984251968504
"BIH",1988,1989,1138,1233,0.922952149229522,0.86515028432169,0.922952149229522
"BIH",1989,1990,1101,1142,0.964098073555166,0.858952702702703,0.964098073555166
"BIH",1990,1991,939,1097,0.855970829535096,0.861111111111111,0.855970829535096
"BIH",1991,1992,1033,1052,0.981939163498099,0.849005424954792,0.981939163498099
"BIH",2011,2012,629,638,0.9858934169279,0.90282131661442,0.9858934169279
"BIH",2014,2015,612,596,1,0.937908496732026,1.02684563758389
"BIH",2016,2017,557,563,1,0.92818671454219,0.989342806394316
"BIH",2017,2018,557,557,1,0.906810035842294,1
"BIH",2018,2019,562,558,1,0.911032028469751,1.00716845878136
"BIH",2019,2020,513,515,1,0.861598440545809,0.996116504854369
"BIH",2020,2021,492,484,1,0.897177419354839,1.01652892561983
"BIH",2021,2022,647,621,1,0.812213740458015,1.04186795491143
"BIH",2022,2023,467,527,0.886148007590133,0.858649789029536,0.886148007590133
"BGR",1985,1986,2432,2439,1,0.981496710526316,0.997129971299713
"BGR",1986,1987,2348,2346,1,0.982112436115843,1.00085251491901
"BGR",1987,1988,2372,2371,1,0.979342327150084,1.00042176296921
"BGR",1988,1989,2484,2480,1,0.980273752012882,1.00161290322581
"BGR",1989,1990,2462,2476,1,0.9821283509342,0.994345718901454
"BGR",1990,1991,2587,2607,1,0.973714727483572,0.992328346758726
"BGR",1991,1992,2462,2481,1,0.976441917140536,0.992341797662233
"BGR",1992,1993,2542,2557,1,0.973642800944138,0.994133750488854
"BGR",1993,1994,2432,2433,1,0.979029605263158,0.999588984792437
"BGR",1994,1995,2666,2667,1,0.963990997749437,0.999625046869141
"BGR",1995,1996,2594,2596,1,0.977255204317656,0.999229583975347
"BGR",1996,1997,2582,2589,1,0.972501936483346,0.997296253379683
"BGR",1997,1998,2808,2814,1,0.967236467236467,0.997867803837953
"BGR",1998,1999,2501,2504,1,0.966813274690124,0.998801916932907
"BGR",1999,2000,2530,2535,1,0.963241106719368,0.998027613412229
"BGR",2000,2001,2436,2444,1,0.963464696223317,0.996726677577741
"BGR",2001,2002,2345,2351,1,0.956929637526652,0.997447894512973
"BGR",2002,2003,2210,2214,1,0.96289592760181,0.998193315266486
"BGR",2003,2004,2181,2187,1,0.955983493810179,0.997256515775034
"BGR",2004,2005,2221,2226,1,0.956776226924809,0.997753818508536
"BGR",2005,2006,2204,2211,1,0.960980036297641,0.996834011759385
"BGR",2006,2007,2117,2123,1,0.968351440717997,0.997173810645313
"BGR",2007,2008,2026,2032,1,0.961994076999013,0.997047244094488
"BGR",2008,2009,1938,1945,1,0.964396284829721,0.996401028277635
"BGR",2009,2010,1901,1909,1,0.956864807995792,0.995809324253536
"BGR",2010,2011,1941,1948,1,0.941782586295724,0.996406570841889
"BGR",2011,2012,1840,1846,1,0.93804347826087,0.996749729144095
"BGR",2012,2013,1668,1674,1,0.94484412470024,0.996415770609319
"BGR",2013,2014,1650,1652,1,0.939393939393939,0.998789346246973
"BGR",2014,2015,1728,1730,1,0.944444444444444,0.998843930635838
"BGR",2015,2016,1744,1746,1,0.92144495412844,0.998854524627721
"BGR",2016,2017,1692,1695,1,0.930851063829787,0.998230088495575
"BGR",2017,2018,1673,1673,1,0.915720263000598,1
"BGR",2018,2019,1690,1685,1,0.904733727810651,1.00296735905045
"BGR",2019,2020,1613,1614,1,0.905145691258525,0.999380421313507
"BGR",2020,2021,1764,1760,1,0.91609977324263,1.00227272727273
"BGR",2021,2022,2206,2204,1,0.917497733454216,1.00090744101633
"HRV",1985,1986,1336,1339,1,0.943862275449102,0.997759522031367
"HRV",1986,1987,1290,1329,1,0.926356589147287,0.970654627539503
"HRV",1987,1988,1370,1307,1,0.937226277372263,1.04820198928845
"HRV",1988,1989,1263,1284,1,0.954869358669834,0.983644859813084
"HRV",1989,1990,1225,1234,1,0.936326530612245,0.992706645056726
"HRV",1990,1991,1206,1279,1,0.95273631840796,0.942924159499609
"HRV",1991,1992,1395,1436,1,0.948387096774194,0.971448467966574
"HRV",1992,1993,1219,1284,1,0.937653814602133,0.949376947040498
"HRV",1993,1994,1138,1176,1,0.944639718804921,0.967687074829932
"HRV",1994,1995,1157,1120,1,0.924805531547105,1.03303571428571
"HRV",1995,1996,1125,1146,1,0.92,0.981675392670157
"HRV",1996,1997,1163,1096,1,0.89853826311264,1.06113138686131
"HRV",1997,1998,1121,1088,1,0.92149866190901,1.03033088235294
"HRV",1998,1999,1102,1019,1,0.968239564428312,1.08145240431796
"HRV",1999,2000,962,972,1,0.981288981288981,0.989711934156379
"HRV",2000,2001,974,917,1,0.993839835728953,1.06215921483097
"HRV",2001,2002,890,904,1,0.989887640449438,0.984513274336283
"HRV",2002,2003,910,901,1,0.981318681318681,1.00998890122087
"HRV",2003,2004,902,951,1,0.976718403547672,0.948475289169295
"HRV",2004,2005,905,879,1,0.992265193370166,1.02957906712173
"HRV",2005,2006,834,844,1,0.984412470023981,0.988151658767773
"HRV",2006,2007,793,802,1,0.991172761664565,0.988778054862843
"HRV",2007,2008,781,779,1,0.992317541613316,1.00256739409499
"HRV",2008,2009,770,758,1,0.996103896103896,1.01583113456464
"HRV",2009,2010,721,731,1,0.991678224687933,0.986320109439125
"HRV",2010,2011,704,705,1,0.991477272727273,0.998581560283688
"HRV",2011,2012,693,677,1,0.997113997113997,1.02363367799114
"HRV",2012,2013,632,655,1,0.995253164556962,0.964885496183206
"HRV",2013,2014,648,626,1,0.990740740740741,1.03514376996805
"HRV",2014,2015,604,617,1,0.996688741721854,0.978930307941653
"HRV",2015,2016,601,570,1,0.993344425956739,1.05438596491228
"HRV",2016,2017,505,542,1,0.996039603960396,0.931734317343173
"HRV",2017,2018,525,522,1,0.992380952380952,1.00574712643678
"HRV",2018,2019,483,477,1,0.987577639751553,1.0125786163522
"HRV",2019,2020,510,503,1,0.988235294117647,1.01391650099404
"HRV",2020,2021,521,516,1,0.980806142034549,1.00968992248062
"HRV",2021,2022,619,610,1,0.982229402261712,1.01475409836066
"CZE",1986,1987,2664,2665,1,0.99512012012012,0.999624765478424
"CZE",1987,1988,2499,2501,1,0.994797919167667,0.999200319872051
"CZE",1988,1989,2619,2619,1,0.996181748759068,1
"CZE",1989,1990,2701,2702,1,0.995186967789707,0.999629903774982
"CZE",1990,1991,2815,2815,1,0.996802841918295,1
"CZE",1991,1992,2902,2895,1,0.996209510682288,1.00241796200345
"CZE",1992,1993,2781,2777,1,0.992089176555196,1.00144040331293
"CZE",1993,1994,2780,2776,1,0.995323741007194,1.0014409221902
"CZE",1994,1995,2684,2681,1,0.991430700447094,1.00111898545319
"CZE",1995,1996,2709,2705,1,0.99593946105574,1.00147874306839
"CZE",1996,1997,2486,2482,1,0.99597747385358,1.00161160354553
"CZE",1997,1998,2549,2551,1,0.99176147508827,0.99921599372795
"CZE",1998,1999,2251,2253,1,0.995557529986673,0.999112294718154
"CZE",1999,2000,2193,2194,1,0.992248062015504,0.999544211485871
"CZE",2000,2001,2245,2243,1,0.994209354120267,1.0008916629514
"CZE",2001,2002,2196,2195,1,0.989071038251366,1.0004555808656
"CZE",2002,2003,2064,2061,1,0.984980620155039,1.00145560407569
"CZE",2003,2004,2030,2027,1,0.988669950738916,1.0014800197336
"CZE",2004,2005,1905,1901,1,0.985826771653543,1.00210415570752
"CZE",2005,2006,1905,1902,1,0.979527559055118,1.00157728706625
"CZE",2006,2007,1781,1782,1,0.987647389107243,0.999438832772166
"CZE",2007,2008,1682,1681,1,0.97205707491082,1.00059488399762
"CZE",2008,2009,1704,1704,1,0.970657276995305,1
"CZE",2009,2010,1715,1716,1,0.967930029154519,0.999417249417249
"CZE",2010,2011,1625,1621,1,0.969846153846154,1.00246761258482
"CZE",2011,2012,1647,1644,1,0.975713418336369,1.00182481751825
"CZE",2012,2013,1612,1611,1,0.970223325062035,1.00062073246431
"CZE",2013,2014,1541,1541,1,0.964957819597664,1
"CZE",2014,2015,1488,1491,1,0.967741935483871,0.997987927565392
"CZE",2015,2016,1478,1481,1,0.974289580514208,0.99797434166104
"CZE",2016,2017,1557,1556,1,0.968529222864483,1.00064267352185
"CZE",2017,2018,1451,1451,1,0.964851826326671,1
"CZE",2018,2019,1487,1488,1,0.956960322797579,0.999327956989247
"CZE",2019,2020,1562,1564,1,0.958386683738796,0.998721227621483
"CZE",2020,2021,1616,1617,1,0.942450495049505,0.999381570810142
"CZE",2021,2022,1846,1847,1,0.94907908992416,0.999458581483487
"DNK",1994,1995,1415,1414,1,0.927323549965059,1.0007072135785
"DNK",1995,1996,1410,1440,0.979166666666667,0.925718290119131,0.979166666666667
"DNK",1996,1997,1325,1344,0.985863095238095,0.920327624720774,0.985863095238095
"DNK",1997,1998,1288,1308,0.984709480122324,0.936104695919938,0.984709480122324
"DNK",1998,1999,1151,1176,0.978741496598639,0.950043066322136,0.978741496598639
"DNK",1999,2000,1241,1204,1,0.962519936204147,1.03073089700997
"DNK",2000,2001,1096,1124,0.97508896797153,0.975409836065574,0.97508896797153
"DNK",2001,2002,1101,1127,1,0.975476839237057,0.976929902395741
"DNK",2002,2003,1147,1118,1,0.941125541125541,1.02593917710197
"DNK",2003,2004,1058,1065,0.993427230046948,0.942669172932331,0.993427230046948
"DNK",2004,2005,1030,1037,0.993249758919961,0.957405614714424,0.993249758919961
"DNK",2005,2006,945,965,0.979274611398964,0.974921630094044,0.979274611398964
"DNK",2006,2007,912,925,0.985945945945946,0.962203023758099,0.985945945945946
"DNK",2007,2008,947,963,0.983385254413292,0.935617860851506,0.983385254413292
"DNK",2008,2009,921,938,0.981876332622601,0.951923076923077,0.981876332622601
"DNK",2009,2010,887,903,0.982281284606866,0.923418423973363,0.982281284606866
"DNK",2010,2011,841,856,0.982476635514019,0.927400468384075,0.982476635514019
"DNK",2011,2012,804,811,0.991368680641184,0.924112607099143,0.991368680641184
"DNK",2012,2013,740,753,0.98273572377158,0.941489361702128,0.98273572377158
"DNK",2013,2014,688,704,0.977272727272727,0.936962750716332,0.977272727272727
"DNK",2014,2015,701,712,0.984550561797753,0.908707865168539,0.984550561797753
"DNK",2015,2016,654,661,0.989409984871407,0.938253012048193,0.989409984871407
"DNK",2016,2017,670,682,0.982404692082111,0.969117647058824,0.982404692082111
"DNK",2017,2018,611,618,0.988673139158576,0.961352657004831,0.988673139158576
"DNK",2018,2019,610,623,0.979133226324238,0.905144694533762,0.979133226324238
"DNK",2019,2020,548,564,0.971631205673759,0.905594405594406,0.971631205673759
"DNK",2020,2021,581,593,0.979763912310287,0.90359477124183,0.979763912310287
"DNK",2021,2022,510,590,0.864406779661017,0.89134438305709,0.864406779661017
"EST",1985,1986,573,573,1,0.984293193717278,1
"EST",1986,1987,481,481,1,0.997920997920998,1
"EST",1987,1988,451,450,1,0.995565410199557,1.00222222222222
"EST",1988,1989,468,468,1,0.997863247863248,1
"EST",1989,1990,547,547,1,0.998171846435101,1
"EST",1990,1991,526,526,1,0.992395437262357,1
"EST",1991,1992,527,527,1,0.990512333965844,1
"EST",1992,1993,512,519,1,0.990234375,0.986512524084778
"EST",1993,1994,609,613,1,0.995073891625616,0.99347471451876
"EST",1994,1995,822,830,1,0.992700729927007,0.990361445783133
"EST",1995,1996,659,662,1,0.987860394537178,0.995468277945619
"EST",1996,1997,559,561,1,0.976744186046512,0.996434937611408
"EST",1997,1998,520,522,1,0.980769230769231,0.996168582375479
"EST",1998,1999,564,563,1,0.985815602836879,1.00177619893428
