"iso_alpha_3_code","year_start","year_end","year_mid","env_total","env_mat","truemat_vr","truemat","truemat_vr_unscaled","truemat_unscaled","tp","tn","fp","fn","up","un","include","include_bmis_global","include_bmis","include_bmat_reason","include_bmis_reason","incomplete_vr_multiplier","check_outside_of_vr","study_period_coverage","citation_short","citation_long","completeness_inq","complete_vr","obs_matdeaths","final_env","final_pm","obs_selogpm","type","definition","mat_vr","nonmat_vr","tot","tot_vr","rho_ref","mat_vr_ref","tot_vr_ref","tot_ref","dmname","iso_country_name","who_code_2","obs_matdeaths_incl_late","obs_matdeaths_late","obs_env","ill_defined_death_proportion","ill_defined_death_proportion2","obs_ill","exclude_reason","icd_utilized","icd","covid19","env_total_who_estimated","include_hasvrdata","rho_period","rho_period_max","rho_period_min","vrenv_vradj","ytot_bmis","rho_bmis","vrenv_bmat","ytot_bmat","rho_bmat","rho_intermediate","usability_percentage","include_reason","name","id","ori_vr_data_from_paho_update","special_case","t","sens","var_sens","sens_sq","oneminsens_sq","lower_sens","upper_sens","spec","var_spec","spec_sq","oneminspec_sq","lower_spec","upper_spec","rho_sesp","cov_sesp","cov.t","env_total_imputed","live_births_imputed","env_pregrelated","mmr","live_births","refID","mdeathspluslate","ramos...yes.1.","comments","env_total_lifetables","live_births_lifetables","final_mmr","final_pm_before_crisis","final_mmr_before_crisis","env_total_calculated_from_lifetables","live_births_calculated_from_birthsdata"
"NOR",2017,2018,2017.5,549,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation 2019","Information retrieved during WHO country consultation 2019",0.990974729241877,FALSE,0,549,0,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,554,56370
"PRT",2004,2005,2004.5,NA,7,NA,7,NA,7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","How many maternal deaths are there in Portugal? 2001-2007","Gomes, MC, Ventura MT, Nunes RS. How many maternal deaths are there in Portugal? J Matern Fetal Neonatal Med. 2012;25(10):1975-9. doi: 10.3109/14767058.2012.668587.",1,FALSE,7,2077,0.00337024554646124,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.40667758852655e-05,0.00337024554646124,6.40667758852655e-05,2077,109261
"PRT",2005,2006,2005.5,NA,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","How many maternal deaths are there in Portugal? 2001-2007","Gomes, MC, Ventura MT, Nunes RS. How many maternal deaths are there in Portugal? J Matern Fetal Neonatal Med. 2012;25(10):1975-9. doi: 10.3109/14767058.2012.668587.",1,FALSE,6,2076,0.00289017341040462,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.51338834469703e-05,0.00289017341040462,5.51338834469703e-05,2076,108826
"PRT",2006,2007,2006.5,NA,19,NA,19,NA,19,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","How many maternal deaths are there in Portugal? 2001-2007","Gomes, MC, Ventura MT, Nunes RS. How many maternal deaths are there in Portugal? J Matern Fetal Neonatal Med. 2012;25(10):1975-9. doi: 10.3109/14767058.2012.668587.",1,FALSE,19,1896,0.0100210970464135,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000180596348151739,0.0100210970464135,0.000180596348151739,1896,105207
"PSE",2009,2010,2009.5,600,42,42,NA,42,NA,NA,NA,0,0,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation 2019","Information retrieved during WHO country consultation 2019",0.575815738963532,FALSE,42,600,0.07,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000546788908296289,0.07,0.000546788908296289,1042,133397
"PSE",2010,2011,2010.5,510,32,32,NA,32,NA,NA,NA,0,0,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation 2019","Information retrieved during WHO country consultation 2019",0.524691358024691,FALSE,32,510,0.0627450980392157,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00043953900972302,0.0627450980392157,0.00043953900972302,972,138755
"PSE",2011,2012,2011.5,503,34,34,NA,34,NA,NA,NA,0,0,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation 2019","Information retrieved during WHO country consultation 2019",0.519628099173554,FALSE,34,503,0.0675944333996024,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000466424381648633,0.0675944333996024,0.000466424381648633,968,140283
"PSE",2012,2013,2012.5,516,27,27,NA,27,NA,NA,NA,0,0,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation 2019","Information retrieved during WHO country consultation 2019",0.531410916580844,FALSE,27,516,0.0523255813953488,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000361189313458429,0.0523255813953488,0.000361189313458429,971,140669
"PSE",2013,2014,2013.5,504,28,28,NA,28,NA,NA,NA,0,0,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation 2019","Information retrieved during WHO country consultation 2019",0.528301886792453,FALSE,28,504,0.0555555555555556,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000373315677145333,0.0555555555555556,0.000373315677145333,954,141971
"PSE",2014,2015,2014.5,713,30,30,NA,30,NA,NA,NA,0,0,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation 2019","Information retrieved during WHO country consultation 2019",0.75167443964467,FALSE,30,713,0.0489268763591842,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000320591986618729,0.0420757363253857,0.000275700083487327,948.548949379,144762
"PSE",2015,2016,2015.5,525,20,20,NA,20,NA,NA,NA,0,0,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation 2019","Information retrieved during WHO country consultation 2019",0.550314465408805,FALSE,20,525,0.0380952380952381,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000244527213745044,0.0380952380952381,0.000244527213745044,954,148625
"PSE",2016,2017,2016.5,531,22,22,NA,22,NA,NA,NA,0,0,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation 2019","Information retrieved during WHO country consultation 2019",0.560718057022175,FALSE,22,531,0.0414312617702448,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000262416095243464,0.0414312617702448,0.000262416095243464,947,149516
"PSE",2017,2018,2017.5,543,9,9,NA,9,NA,NA,NA,0,0,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation 2019","Information retrieved during WHO country consultation 2019",0.57521186440678,FALSE,9,543,0.0165745856353591,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000104955920736933,0.0165745856353591,0.000104955920736933,944,149076
"SRB",1992,1993,1992.5,NA,11,NA,11,NA,11,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","Maternal mortality in central Serbia","Ananijevi?-Pandej J. [Maternal mortality in central Serbia]. Vojnosanit Pregl. 1995",1,FALSE,11,2399,0.00458524385160484,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000129173174254612,0.00458524385160484,0.000129173174254612,2399,85157
"SUR",1991,1994,1992.5,NA,63,63,NA,63,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Nationwide maternal mortality in Surinam 1991-1993","Mungra A, van Kanten RW, Kanhai HHH, van Roosmalen J. Nationwide maternal mortality in Surinam. BJOG. 1999;106(1):55-9.",0.307857911733046,FALSE,63,286,0.22027972027972,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00583152456798871,0.22027972027972,0.00583152456798871,929,35092
"TUN",2010,2011,2010.5,NA,82,NA,82,NA,82,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","L'enquête nationale tunisienne sur la mortalité maternelle de 2010","Tej Dellagi R, Bougatef S, Ben Salah F, Ben Mansour N, Gzara A, Gritli I et al. L'enquête nationale tunisienne sur la mortalité maternelle de 2010: a propos des donnés de Tunis. Tunis Med. 2014;92(8):560-6 (in French).",1,FALSE,82,2588,0.0316846986089645,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000424562493528011,0.0316846986089645,0.000424562493528011,2588,193140
"TUR",2005,2007,2006,6887,218,218,NA,218,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","NMMS 2005","Hacettepe University Institute of Population Studies, ICON-INSTITUT Public Sector GmbH, BNB Consulting. National Maternal Mortality Study, 2005. Ankara: Ministry of Health [Turkey], General Directorate of Mother and Child Health and Family Planning, Delegation of European Commission to Turkey; 2006.",0.233861930795613,FALSE,218,6887,0.0316538405691883,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000356906986767052,0.0316538405691883,0.000356906986767052,29449,2611812
"URY",2011,2012,2011.5,NA,4,NA,4,NA,4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","BIRMM 2000-2017","Information retrieved during WHO country consultation 2019",1,FALSE,4,794,0.00503778337531486,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.55651578677162e-05,0.00503778337531486,8.55651578677162e-05,794,46748
"VNM",2006,2008,2007,1196,49,49,NA,49,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","RAMOS 2006-2007","National Maternal and Neonatal Survey in Viet Nam 2006-2007. Hanoi: Ministry of Health [Viet Nam], World Health Organization (WHO); 2010.",0.0223126002761091,FALSE,49,1196,0.0409698996655518,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000761457501309072,0.0409698996655518,0.000761457501309072,53602,2884033
"ZWE",2006,2007,2006.5,5432,243,243,NA,243,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Maternal and Perinatal Mortality Study 2007","Maternal and Perinatal Mortality Study 2007. Harare: Ministry of Health and Child Welfare [Zimbabwe]; 2008.",0.114817163390404,FALSE,243,5432,0.0447349042709867,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00475773786024117,0.0447349042709867,0.00475773786024117,47310,444835
"NOR",2005,2014,2009.5,NA,37,NA,37,NA,37,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","Vangen et al., 2017","Vangen, S., Bødker, B., Ellingsen, L., Saltvedt, S., Gissler, M., Geirsson, R., Nyfløt, L. (2012). Maternal deaths in the Nordic countries. Acta Obstetricia et Gynecologica Scandinavica. Retrieved from  https://doi.org/10.1111/aogs.13172",1,FALSE,37,6004,0.00616255829447035,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.96841799961203e-05,0.00616255829447035,6.96841799961203e-05,6004,530967
"DNK",1985,1995,1990,NA,73,6,7,59.2704402515723,69.1488469601677,60,NA,NA,13,NA,NA,TRUE,FALSE,FALSE,NA,NA,0.101230899830221,"Y","some years","Bødker et al., 2021b","B. Bødker, L. Hvidman, T. Weber, M. Møller, B. R. Andersen, H. B. Westergaard, S. Rosthøj & J. L. Sørensen. (2021b). Reduction in maternal mortality in Denmark over three decades. Dan Med J 2021;68(9):A02210143",1,FALSE,69.1488469601677,14136,0.00489168413696716,NA,"inq","maternal",3,1412,1431,1415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000112177226686406,0.00489168413696716,0.000112177226686406,14136,616425
"IND",2015,2018,2016.5,9289,496,NA,496,NA,496,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","Office of the Registrar General [India], 2021","Office of the Registrar General, India. (2020). Special Bulletin on Maternal Mortality in India, 2015-2017",1,FALSE,496,9289,0.053396490472602,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00124023695483903,0.053396490472602,0.00124023695483903,1737866,74821142
"IND",2016,2019,2017.5,9377,449,NA,449,NA,449,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","Office of the Registrar General [India], 2020","Office of the Registrar General, India. (2020). Special Bulletin on Maternal Mortality in India, 2016-2018",1,FALSE,449,9377,0.0478831182681028,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00109881798574812,0.0478831182681028,0.00109881798574812,1704895,74294096
"IND",2017,2020,2018.5,8828,417,NA,417,NA,417,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"Y","none","Office of the Registrar General [India], 2022","Office of the Registrar General, India. (2022). Special Bulletin on Maternal Mortality in India, 2017-2019",1,FALSE,417,8828,0.0472360670593566,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00107839398643857,0.0472360670593566,0.00107839398643857,1671420,73211932
"NOR",2018,2019,2018.5,528,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation [Norway], 2022","country consultation [Norway], 2022. data provided for 1996-2021 during country consultation",0.992481203007519,FALSE,1,528,0.00189393939393939,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83459106275515e-05,0.00189393939393939,1.83459106275515e-05,532,54921
"NOR",2019,2020,2019.5,536,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation [Norway], 2022","country consultation [Norway], 2022. data provided for 1996-2021 during country consultation",1.01323251417769,FALSE,0,536,0,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,529,54260
"NOR",2020,2021,2020.5,552,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation [Norway], 2022","country consultation [Norway], 2022. data provided for 1996-2021 during country consultation",0.983957219251337,FALSE,2,552,0.0036231884057971,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83301343727427e-05,0.0036231884057971,3.83301343727427e-05,561,53029
"NOR",2021,2022,2021.5,524,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation [Norway], 2022","country consultation [Norway], 2022. data provided for 1996-2021 during country consultation",0.97037037037037,FALSE,0,524,0,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,540,56033
"NOR",1996,1997,1996.5,791,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation [Norway], 2022","country consultation [Norway], 2022. data provided for 1996-2021 during country consultation",1.00253485424588,FALSE,1,791,0.00126422250316056,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63758853900557e-05,0.00126422250316056,1.63758853900557e-05,789,60911
"NOR",1997,1998,1997.5,769,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation [Norway], 2022","country consultation [Norway], 2022. data provided for 1996-2021 during country consultation",0.998701298701299,FALSE,1,769,0.00130039011703511,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67587264865273e-05,0.00130039011703511,1.67587264865273e-05,770,59748
"NOR",1998,1999,1998.5,796,4,4,NA,4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation [Norway], 2022","country consultation [Norway], 2022. data provided for 1996-2021 during country consultation",1.01530612244898,FALSE,4,796,0.0050251256281407,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75195546189705e-05,0.0050251256281407,6.75195546189705e-05,784,58349
"NOR",1999,2000,1999.5,789,5,5,NA,5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,1,"N","none","Country consultation [Norway], 2022","country consultation [Norway], 2022. data provided for 1996-2021 during country consultation",1.00381679389313,FALSE,5,789,0.00633713561470215,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.41895171583377e-05,0.00633713561470215,8.41895171583377e-05,786,59164
