"","iso_alpha_3_code","year_start","year_end","year_mid","env_total","env_mat","truemat_vr","truemat","truemat_vr_unscaled","truemat_unscaled","tp","tn","fp","fn","up","un","include","include_bmis_global","include_bmis","include_bmat_reason","include_bmis_reason","incomplete_vr_multiplier","check_outside_of_vr","study_period_coverage","citation_short","citation_long","completeness_inq","complete_vr","obs_matdeaths","final_env","final_pm","obs_selogpm","type","definition","mat_vr","nonmat_vr","tot","tot_vr","rho_ref","mat_vr_ref","tot_vr_ref","tot_ref","dmname","iso_country_name","who_code_2","obs_matdeaths_incl_late","obs_matdeaths_late","obs_env","ill_defined_death_proportion","ill_defined_death_proportion2","obs_ill","exclude_reason","icd_utilized","icd","env_total_who_estimated","include_hasvrdata","rho_period","rho_period_max","rho_period_min","vrenv_vradj","ytot_bmis","rho_bmis","vrenv_bmat","ytot_bmat","rho_bmat","rho_intermediate","usability_percentage","include_reason","name","id","ori_vr_data_from_paho_update","special_case","t","sens","var_sens","sens_sq","oneminsens_sq","lower_sens","upper_sens","spec","var_spec","spec_sq","oneminspec_sq","lower_spec","upper_spec","rho_sesp","cov_sesp","cov.t","env_total_imputed","live_births_imputed","env_pregrelated","mmr","live_births","refID","mdeathspluslate","ramos...yes.1.","comments","env_total_lifetables","live_births_lifetables","final_mmr","final_pm_before_crisis","final_mmr_before_crisis","env_total_calculated_from_lifetables","live_births_calculated_from_birthsdata","CI.low.postmod","CI.up.postmod","multiplier","pm.adj.postmod","mmr.CI.up.postmod","mmr.CI.low.postmod","mmr.adj.postmod"
"248","BHS",2001,2002,2001.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,204,0.0490196078431373,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahamas",2030,10,0,204,0,0.470588235294118,0,NA,TRUE,"104",203,TRUE,0.948869223205506,0.96165191740413,0.935103244837758,204,214,0.953271028037383,204,204,1,0.948869223205506,0.953271028037383,NA,NA,NA,NA,FALSE,17,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00165849673202615,0.0490196078431373,0.00165849673202615,203,6000,0.0147058823529412,0.17156862745098,1.48375328279715,0.0727330040586841,0.0058047385620915,0.000497549019607843,0.00246079997065215
"249","BHS",2002,2003,2002.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,181,0,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahamas",2030,0,0,181,0.0276243093922652,0.530386740331492,5,NA,TRUE,"104",205,TRUE,0.885214007782101,0.904669260700389,0.865758754863813,181,204,0.887254901960784,181,205,0.882926829268293,0.885214007782101,0.862745098039216,NA,NA,NA,NA,FALSE,18,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,205,6000,0,0.0497237569060773,1.48465426991055,0,0,0,0
"250","BHS",2003,2004,2003.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,189,0.0105820105820106,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahamas",2030,2,0,189,0,0.544973544973545,0,NA,TRUE,"104",207,TRUE,0.876447876447876,0.895752895752896,0.856177606177606,189,215,0.87906976744186,189,207,0.91304347826087,0.876447876447876,0.87906976744186,NA,NA,NA,NA,FALSE,19,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000365079365079366,0.0105820105820106,0.000365079365079366,207,6000,0,0.0740740740740741,1.48552232395973,0.0157198129519548,0.00255555555555556,0,0.000542333546842441
"251","BHS",2004,2005,2004.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,142,0.0140845070422535,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahamas",2030,2,0,142,0,0.528169014084507,0,NA,TRUE,"104",212,TRUE,0.869481765834933,0.889635316698656,0.848368522072937,142,163,0.871165644171779,142,212,0.669811320754717,0.869481765834933,0.871165644171779,NA,NA,NA,NA,FALSE,20,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000497652582159624,0.0140845070422535,0.000497652582159624,212,6000,0,0.105633802816901,1.48634080370486,0.0209343775169698,0.00373239436619718,0,0.000739681338932935
"252","BHS",2005,2006,2005.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,192,0.0208333333333333,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahamas",2030,4,0,192,0.0104166666666667,0.510416666666667,2,NA,TRUE,"104",209,TRUE,0.864454976303318,0.88436018957346,0.843601895734597,192,222,0.864864864864865,192,209,0.91866028708134,0.864454976303318,0.855855855855856,NA,NA,NA,NA,FALSE,21,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000725694444444443,0.0208333333333333,0.000725694444444443,209,6000,0,0.104166666666667,1.48720686715806,0.0309834763991262,0.00362847222222222,0,0.00107925776123623
"253","BHS",2006,2007,2006.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,202,0,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahamas",2030,0,0,202,0.0297029702970297,0.53960396039604,6,NA,TRUE,"104",209,TRUE,0.842696629213483,0.864232209737828,0.820224719101124,202,239,0.845188284518828,202,209,0.966507177033493,0.842696629213483,0.820083682008368,NA,NA,NA,NA,FALSE,22,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,209,5000,0,0.0445544554455446,1.48418693146997,0,0,0,0
"254","BHS",2007,2008,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,187,0.0213903743315508,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahamas",2030,4,0,187,0.0106951871657754,0.614973262032086,2,NA,TRUE,"104",218,TRUE,0.872676579925651,0.892193308550186,0.852230483271376,187,214,0.873831775700935,187,218,0.857798165137615,0.872676579925651,0.864485981308411,NA,NA,NA,NA,FALSE,23,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000932620320855615,0.0213903743315508,0.000932620320855615,218,5000,0,0.106951871657754,1.48525338161066,0.0317701258098537,0.00466310160427808,0,0.00138517748530962
"255","BHS",2008,2009,2008.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,177,0.0169491525423729,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahamas",2030,3,0,177,0.0338983050847458,0.581920903954802,6,NA,TRUE,"104",220,TRUE,0.862132352941177,0.882352941176471,0.840992647058823,177,205,0.863414634146341,177,220,0.804545454545455,0.862132352941177,0.834146341463415,NA,NA,NA,NA,FALSE,24,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000621468926553673,0.0169491525423729,0.000621468926553673,220,6000,0,0.096045197740113,1.48966680822729,0.0252485899699542,0.00352165725047081,0,0.000925781632231653
"256","BHS",2009,2010,2009.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,181,0.0386740331491713,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahamas",2030,7,0,181,0.0110497237569061,0.569060773480663,2,NA,TRUE,"104",220,TRUE,0.84580703336339,0.866546438232642,0.824165915238954,181,213,0.849765258215962,181,220,0.822727272727273,0.84580703336339,0.84037558685446,NA,NA,NA,NA,FALSE,25,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00141804788213628,0.0386740331491713,0.00141804788213628,220,6000,0.00552486187845304,0.154696132596685,1.49039950979302,0.0576397600472439,0.00567219152854512,0.000202578268876611,0.00211345786839894
"257","BHS",2010,2011,2010.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,191,0.0261780104712042,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahamas",2030,5,0,191,0.0261780104712042,0.62303664921466,5,NA,TRUE,"104",221,TRUE,0.840929401251117,0.862377122430742,0.819481680071492,191,227,0.841409691629956,191,221,0.864253393665158,0.840929401251117,0.819383259911894,NA,NA,NA,NA,FALSE,26,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000964223385689355,0.0261780104712042,0.000964223385689355,221,6000,0,0.120418848167539,1.48743963635281,0.0389382103757281,0.00443542757417103,0,0.00143422408217265
"258","BHS",2011,2012,2011.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,202,0,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahamas",2030,0,0,202,0.0247524752475248,0.608910891089109,5,NA,TRUE,"104",230,TRUE,0.835714285714286,0.857142857142857,0.813392857142857,202,241,0.838174273858921,202,230,0.878260869565217,0.835714285714286,0.817427385892116,NA,NA,NA,NA,FALSE,27,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,230,5000,0,0.0445544554455446,1.48795331201949,0,0,0,0
"259","BHS",2012,2013,2012.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,190,0.0157894736842105,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahamas",2030,3,0,190,0.0105263157894737,0.610526315789474,2,NA,TRUE,"104",228,TRUE,0.829596412556054,0.851121076233184,0.807174887892377,190,229,0.829694323144105,190,228,0.833333333333333,0.829596412556054,0.820960698689956,NA,NA,NA,NA,FALSE,28,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000719999999999999,0.0157894736842105,0.000719999999999999,228,5000,0,0.0894736842105263,1.48835069037039,0.0235002740584797,0.00408,0,0.00107161249706668
"260","BHS",2013,2014,2013.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,172,0.0174418604651163,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahamas",2030,3,0,172,0.0116279069767442,0.558139534883721,2,NA,TRUE,"104",221,TRUE,0.8272157564906,0.84870188003581,0.804834377797672,172,207,0.830917874396135,172,221,0.778280542986425,0.8272157564906,0.821256038647343,NA,NA,NA,NA,FALSE,29,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00077093023255814,0.0174418604651163,0.00077093023255814,221,5000,0,0.0988372093023256,1.4836692133924,0.0258779513963791,0.00436860465116279,0,0.00114380545171996
"261","BHS",2014,2015,2014.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,170,0.0176470588235294,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahamas",2030,3,0,170,0.0117647058823529,0.652941176470588,2,NA,TRUE,"104",215,TRUE,0.813979706877114,0.838782412626832,0.788049605411499,170,208,0.817307692307692,170,215,0.790697674418605,0.813979706877114,0.807692307692308,NA,NA,NA,NA,FALSE,30,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000758823529411764,0.0176470588235294,0.000758823529411764,215,5000,0,0.1,1.48870322726085,0.0262712334222502,0.0043,0,0.00112966303715676
"262","BHS",2015,2016,2015.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,190,0.0157894736842105,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahamas",2030,3,0,190,0.00526315789473684,0.678947368421053,1,NA,TRUE,"104",223,TRUE,0.807283763277693,0.83763277693475,0.776934749620637,190,235,0.808510638297872,190,223,0.852017937219731,0.807283763277693,0.804255319148936,NA,NA,NA,NA,FALSE,31,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000704210526315788,0.0157894736842105,0.000704210526315788,223,5000,0,0.0894736842105263,1.48416994137789,0.0234342622322824,0.00399052631578947,0,0.00104516809555979
"263","BHR",1997,1998,1997.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,103,0.0194174757281553,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahrain",3020,2,0,103,0.0679611650485437,0.679611650485437,7,NA,TRUE,"103",136,TRUE,0.721577726218097,0.763341067285383,0.679814385150812,103,142,0.725352112676056,103,136,0.757352941176471,0.721577726218097,0.676056338028169,NA,NA,NA,NA,FALSE,13,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000188626907073509,0.0194174757281553,0.000188626907073509,136,14000,0,0.145631067961165,1.4939799977487,0.0290093203446349,0.00141470180305132,0,0.000281804826205024
"264","BHR",1998,1999,1998.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,104,0.0192307692307692,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahrain",3020,2,0,104,0.00961538461538462,0.692307692307692,1,NA,TRUE,"103",143,TRUE,0.795774647887324,0.829225352112676,0.762323943661972,104,130,0.8,104,143,0.727272727272727,0.795774647887324,0.792307692307692,NA,NA,NA,NA,FALSE,14,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000196428571428571,0.0192307692307692,0.000196428571428571,143,14000,0,0.144230769230769,1.49232281159063,0.0286985156075121,0.00147321428571429,0,0.000293134837991016
"265","BHR",1999,2000,1999.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,104,0.0288461538461538,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahrain",3020,3,0,104,0.0384615384615385,0.759615384615385,4,NA,TRUE,"103",152,TRUE,0.787023977433004,0.816643159379408,0.755994358251058,104,132,0.787878787878788,104,152,0.684210526315789,0.787023977433004,0.757575757575758,NA,NA,NA,NA,FALSE,15,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000292307692307692,0.0288461538461538,0.000292307692307692,152,15000,0,0.173076923076923,1.49230650522619,0.0430473030353707,0.00175384615384615,0,0.000436212670758424
"266","BHR",2000,2001,2000.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,141,0.0141843971631206,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahrain",3020,2,0,141,0.0212765957446809,0.574468085106383,3,NA,TRUE,"103",137,TRUE,0.837762237762238,0.864335664335664,0.80979020979021,141,168,0.839285714285714,141,141,1,0.837762237762238,0.821428571428571,NA,NA,NA,NA,FALSE,16,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000129550827423168,0.0141843971631206,0.000129550827423168,137,15000,0,0.106382978723404,1.49235293945978,0.0211681268008479,0.000971631205673759,0,0.000193335558114411
"267","BHR",2001,2002,2001.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,106,0.0283018867924528,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahrain",3020,3,0,106,0.0660377358490566,0.69811320754717,7,NA,TRUE,"103",141,TRUE,0.861495844875346,0.886426592797784,0.835180055401662,106,123,0.861788617886179,106,141,0.75177304964539,0.861495844875346,0.804878048780488,NA,NA,NA,NA,FALSE,17,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000266037735849056,0.0283018867924528,0.000266037735849056,141,15000,0,0.169811320754717,1.49035024269064,0.0421797238497352,0.00159622641509434,0,0.00039648940418751
"268","BHR",2002,2003,2002.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,144,0.0208333333333333,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahrain",3020,3,0,144,0.0277777777777778,0.715277777777778,4,NA,TRUE,"103",142,TRUE,0.905817174515235,0.926592797783934,0.883656509695291,144,158,0.911392405063291,144,144,1,0.905817174515235,0.886075949367089,NA,NA,NA,NA,FALSE,18,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000197222222222222,0.0208333333333333,0.000197222222222222,142,15000,0,0.125,1.49241153822857,0.0310919070464284,0.00118333333333333,0,0.000294336720039522
"269","BHR",2003,2004,2003.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,127,0.0236220472440945,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahrain",3020,3,0,127,0.047244094488189,0.716535433070866,6,NA,TRUE,"103",150,TRUE,0.88130968622101,0.90450204638472,0.856753069577081,127,144,0.881944444444444,127,150,0.846666666666667,0.88130968622101,0.840277777777778,NA,NA,NA,NA,FALSE,19,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000221456692913386,0.0236220472440945,0.000221456692913386,150,16000,0,0.141732283464567,1.49246078394534,0.0352549791483152,0.00132874015748031,0,0.000330515429515455
"270","BHR",2004,2005,2004.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,136,0.0220588235294118,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahrain",3020,3,0,136,0.0882352941176471,0.691176470588235,12,NA,TRUE,"103",152,TRUE,0.955823293172691,0.970548862115127,0.941097724230254,136,142,0.957746478873239,136,152,0.894736842105263,0.955823293172691,0.873239436619718,NA,NA,NA,NA,FALSE,20,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000197231833910035,0.0220588235294118,0.000197231833910035,152,17000,0,0.132352941176471,1.49045659379563,0.032877718980786,0.00118339100346021,0,0.000293965487357616
"271","BHR",2005,2006,2005.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,133,0,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahrain",3020,0,0,133,0.0601503759398496,0.729323308270677,8,NA,TRUE,"103",148,TRUE,0.928,0.945333333333333,0.909333333333333,133,143,0.93006993006993,133,148,0.898648648648649,0.928,0.874125874125874,NA,NA,NA,NA,FALSE,21,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,148,17000,0,0.0676691729323308,1.4904236334077,0,0,0,0
"272","BHR",2006,2007,2006.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,174,0,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahrain",3020,0,0,174,0.103448275862069,0.557471264367816,18,NA,TRUE,"103",155,TRUE,0.958666666666667,0.972,0.944,174,181,0.961325966850829,174,174,1,0.958666666666667,0.861878453038674,NA,NA,NA,NA,FALSE,22,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,155,18000,0,0.0517241379310345,1.49044293703096,0,0,0,0
"273","BHR",2007,2008,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,126,0.0238095238095238,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahrain",3020,3,0,126,0.0952380952380952,0.69047619047619,12,NA,TRUE,"103",145,TRUE,0.998675496688742,1,0.996026490066225,126,126,1,126,145,0.868965517241379,0.998675496688742,0.904761904761905,NA,NA,NA,NA,FALSE,23,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000191798941798942,0.0238095238095238,0.000191798941798942,145,18000,0,0.142857142857143,1.48794694393099,0.0354273081888331,0.00115079365079365,0,0.000285386649298933
"274","BHR",2008,2009,2008.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,150,0.02,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahrain",3020,3,0,150,0.146666666666667,0.586666666666667,22,NA,TRUE,"103",150,TRUE,1,1,1,150,150,1,150,150,1,1,0.853333333333333,NA,NA,NA,NA,FALSE,24,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000166666666666667,0.02,0.000166666666666667,150,18000,0,0.12,1.48799519558322,0.0297599039116643,0.001,0,0.000247999199263869
"275","BHR",2009,2010,2009.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,171,0.0175438596491228,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahrain",3020,3,0,171,0.181286549707602,0.608187134502924,31,NA,TRUE,"103",157,TRUE,0.955808080808081,0.96969696969697,0.940656565656566,171,178,0.960674157303371,171,171,1,0.955808080808081,0.786516853932584,NA,NA,NA,NA,FALSE,25,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000144967682363804,0.0175438596491228,0.000144967682363804,157,19000,0,0.0994152046783626,1.48797552938519,0.026104833848863,0.000821483533394891,0,0.000215708363909026
"276","BHR",2010,2011,2010.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,168,0.00595238095238095,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahrain",3020,1,0,168,0.0654761904761905,0.755952380952381,11,NA,TRUE,"103",172,TRUE,0.997515527950311,1,0.993788819875776,168,168,1,168,172,0.976744186046512,0.997515527950311,0.93452380952381,NA,NA,NA,NA,FALSE,26,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.38847117794486e-05,0.00595238095238095,5.38847117794486e-05,172,19000,0,0.0654761904761905,1.48798721855279,0.00885706677709995,0.000592731829573935,0,8.01797624032206e-05
