"iso_country_name","who_code_2","iso_alpha_3_code","year_mid","year_start","year_end","obs_matdeaths_incl_late","obs_matdeaths_late","env_fromwhovr","ill_defined_death_proportion","ill_defined_death_proportion2","obs_ill","include","exclude_reason","icd_utilized","icd","mat_fromwhovr","pahocc_nonmatvr","pahocc_matvr","obs_matdeaths","obs_env","updateinmat","updateinenv","env_total_who_estimated","include_hasvrdata","rho_period","rho_period_max","rho_period_min","vrenv_vradj","ytot_bmis","rho_bmis","vrenv_bmat","ytot_bmat","rho_bmat","rho_intermediate","usability_percentage","include_reason","final_env","final_pm","obs_selogpm","type","definition","name","id","ori_vr_data_from_paho_update","special_case"
"Panama","2350","PAN",2019.5,2019,2020,28,0,950,0.0547368421052632,0.656842105263158,52,TRUE,NA,TRUE,"104",28,NA,NA,28,950,0,0,1222,TRUE,0.834780092592593,0.84693287037037,0.822337962962963,950,1138,0.834797891036907,950,1222,0.777414075286416,0.834780092592593,0.789103690685413,NA,950,0.0294736842105263,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",1994.5,1994,1995,110,NA,1057,0.097445600756859,0.555345316934721,103,FALSE,NA,FALSE,"09A",110,NA,NA,110,1057,0,0,2222,TRUE,0.497241687788877,0.509169524377516,0.485313851200239,1057,2125,0.497411764705882,1057,2222,0.475697569756976,0.497241687788877,0.448941176470588,"usability less than 60%",1057,0.10406811731315,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",1995.5,1995,1996,104,NA,1098,0.104735883424408,0.548269581056466,115,FALSE,NA,FALSE,"09A",104,NA,NA,104,1098,0,0,2238,TRUE,0.495501499500167,0.505831389536821,0.485171609463512,1098,2215,0.495711060948081,1098,2238,0.490616621983914,0.495501499500167,0.443792325056433,"usability less than 60%",1098,0.0947176684881603,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",1996.5,1996,1997,107,0,1180,0.0661016949152542,0.577118644067797,78,FALSE,NA,TRUE,"104",107,NA,NA,107,1180,0,0,2247,TRUE,0.49500221141088,0.504201680672269,0.485802742149491,1180,2383,0.495174150230802,1180,2247,0.52514463729417,0.49500221141088,0.462442299622325,"usability less than 60%",1180,0.0906779661016949,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",1997.5,1997,1998,89,0,1126,0.106571936056838,0.506216696269982,120,FALSE,NA,TRUE,"104",89,NA,NA,89,1126,0,0,2296,TRUE,0.502631117347834,0.511840028065252,0.493422206630416,1126,2240,0.502678571428571,1126,2296,0.490418118466899,0.502631117347834,0.449107142857143,"usability less than 60%",1126,0.0790408525754885,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",1998.5,1998,1999,95,0,1135,0.120704845814978,0.5215859030837,137,FALSE,NA,TRUE,"104",95,NA,NA,95,1135,0,0,2302,TRUE,0.5131704772668,0.522298530818047,0.504042423715552,1135,2211,0.513342379014021,1135,2302,0.493049522154648,0.5131704772668,0.451379466304839,"usability less than 60%",1135,0.0837004405286344,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",1999.5,1999,2000,102,0,1192,0.118288590604027,0.531879194630873,141,FALSE,NA,TRUE,"104",102,NA,NA,102,1192,0,0,2319,TRUE,0.516379310344828,0.525431034482759,0.507241379310345,1192,2308,0.516464471403813,1192,2319,0.514014661492022,0.516379310344828,0.455372616984402,"usability less than 60%",1192,0.0855704697986577,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",2000.5,2000,2001,139,0,1270,0.111811023622047,0.553543307086614,142,FALSE,NA,TRUE,"104",139,NA,NA,139,1270,0,0,2339,TRUE,0.532483198345683,0.54153024297777,0.523436153713596,1270,2385,0.532494758909853,1270,2339,0.542967079948696,0.532483198345683,0.472955974842767,"usability less than 60%",1270,0.109448818897638,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",2001.5,2001,2002,131,0,1267,0.0978689818468824,0.549329123914759,124,FALSE,NA,TRUE,"104",131,NA,NA,131,1267,0,0,2344,TRUE,0.551822176272939,0.560868441457741,0.542775911088136,1267,2296,0.551829268292683,1267,2344,0.540529010238908,0.551822176272939,0.497822299651568,"usability less than 60%",1267,0.103393843725335,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",2002.5,2002,2003,163,1,1316,0.13145896656535,0.526595744680851,173,FALSE,NA,TRUE,"104",162,NA,NA,162,1316,0,0,2302,TRUE,0.581379310344828,0.590344827586207,0.572413793103448,1316,2263,0.581528943879806,1316,2302,0.571676802780191,0.581379310344828,0.505081749889527,"usability less than 60%",1316,0.123100303951368,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",2003.5,2003,2004,150,0,1360,0.122794117647059,0.540441176470588,167,FALSE,NA,TRUE,"104",150,NA,NA,150,1360,0,0,2303,TRUE,0.590768437338834,0.599707753137356,0.581829121540313,1360,2302,0.590790616854909,1360,2303,0.590534085974815,0.590768437338834,0.518245004344049,"usability less than 60%",1360,0.110294117647059,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",2004.5,2004,2005,153,0,1531,0.0920966688438929,0.483344219464402,141,FALSE,NA,TRUE,"104",153,NA,NA,153,1531,0,0,2312,TRUE,0.608900703138398,0.617732807408678,0.600068598868119,1531,2514,0.608989657915672,1531,2312,0.66219723183391,0.608900703138398,0.552903739061257,"usability less than 60%",1531,0.0999346832135859,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",2005.5,2005,2006,135,0,1399,0.0814867762687634,0.571122230164403,114,FALSE,NA,TRUE,"104",135,NA,NA,135,1399,0,0,2373,TRUE,0.611712556474299,0.620492711618788,0.602847157105106,1399,2287,0.611718408395278,1399,2373,0.589549093973873,0.611712556474299,0.561871447310888,"usability less than 60%",1399,0.0964974982130093,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",2006.5,2006,2007,122,0,1495,0.0769230769230769,0.581939799331104,115,FALSE,NA,TRUE,"104",122,NA,NA,122,1495,0,0,2372,TRUE,0.616409299168505,0.625148481248939,0.607585270660105,1495,2425,0.616494845360825,1495,2372,0.63026981450253,0.616409299168505,0.569072164948454,"usability less than 60%",1495,0.0816053511705686,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",2007.5,2007,2008,121,0,1391,0.0790797987059669,0.567936736161035,110,FALSE,NA,TRUE,"104",121,NA,NA,121,1391,0,0,2371,TRUE,0.616776593945544,0.625570776255708,0.60798241163538,1391,2255,0.616851441241685,1391,2371,0.586672290172923,0.616776593945544,0.568070953436807,"usability less than 60%",1391,0.0869877785765636,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",2008.5,2008,2009,117,0,1449,0.0835058661145618,0.56383712905452,121,FALSE,NA,TRUE,"104",117,NA,NA,117,1449,0,0,2358,TRUE,0.624808965868568,0.63355408388521,0.616063847851927,1449,2319,0.6248382923674,1449,2358,0.614503816793893,0.624808965868568,0.572660629581716,"usability less than 60%",1449,0.0807453416149068,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",2009.5,2009,2010,127,0,1560,0.0608974358974359,0.57051282051282,95,FALSE,NA,TRUE,"104",127,NA,NA,127,1560,0,0,2352,TRUE,0.627151866371229,0.635929776717232,0.618373956025226,1560,2487,0.627261761158022,1560,2352,0.663265306122449,0.627151866371229,0.589063128266988,"usability less than 60%",1560,0.0814102564102564,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",2010.5,2010,2011,99,0,1464,0.060792349726776,0.584016393442623,89,FALSE,NA,TRUE,"104",99,NA,NA,99,1464,0,0,2325,TRUE,0.636691264801785,0.645443624506607,0.627938905096962,1464,2299,0.636798608090474,1464,2325,0.629677419354839,0.636691264801785,0.598086124401914,"usability less than 60%",1464,0.0676229508196721,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",2011.5,2011,2012,93,0,1495,0.0588628762541806,0.563879598662207,88,TRUE,NA,TRUE,"104",93,NA,NA,93,1495,0,0,2328,TRUE,0.652230290456432,0.660874827109267,0.643499308437068,1495,2292,0.652268760907504,1495,2328,0.642182130584192,0.652230290456432,0.613874345549738,NA,1495,0.0622073578595318,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",2012.5,2012,2013,90,0,1452,0.0557851239669422,0.577823691460055,81,TRUE,NA,TRUE,"104",90,NA,NA,90,1452,0,0,2291,TRUE,0.651560048805996,0.660275405264075,0.642844692347917,1452,2228,0.651705565529623,1452,2291,0.633784373635967,0.651560048805996,0.615350089766607,NA,1452,0.0619834710743802,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",2013.5,2013,2014,100,0,1574,0.0609911054637865,0.588310038119441,96,TRUE,NA,TRUE,"104",100,NA,NA,100,1574,0,0,2272,TRUE,0.712010558732952,0.720281566212055,0.703651561812582,1574,2210,0.712217194570136,1574,2272,0.692781690140845,0.712010558732952,0.668778280542986,NA,1574,0.0635324015247776,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",2014.5,2014,2015,71,0,1491,0.0543259557344064,0.622401073105298,81,TRUE,NA,TRUE,"104",71,NA,NA,71,1491,0,0,2258,TRUE,0.798356115429286,0.80577146430805,0.790940766550523,1491,1867,0.798607391537225,1491,2258,0.660318866253321,0.798356115429286,0.755222281735404,NA,1491,0.0476190476190476,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",2015.5,2015,2016,113,19,1478,0.0351826792963464,0.595399188092016,52,TRUE,NA,TRUE,"104",94,1987,93,93,2080,-1,602,2216,TRUE,0.891047068389195,0.896828981841178,0.885174812539525,2080,2334,0.891173950299914,2080,2216,0.938628158844765,0.891047068389195,0.859820063009254,NA,2080,0.0447115384615385,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",2016.5,2016,2017,113,19,1685,0.0427299703264095,0.603560830860534,72,TRUE,NA,TRUE,"104",94,2247,92,92,2339,-2,654,2156,TRUE,0.898246570364314,0.903879349504861,0.892522939947306,2339,2603,0.898578563196312,2339,2339,1,0.898246570364314,0.860182327854986,NA,2339,0.0393330483112441,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",2017.5,2017,2018,99,21,1557,0.0346820809248555,0.622992935131663,54,TRUE,NA,TRUE,"104",78,2302,77,77,2379,-1,822,2167,TRUE,0.921343188247103,0.926361894333425,0.916233232959212,2379,2582,0.921378776142525,2379,2379,1,0.921343188247103,0.889423442865906,NA,2379,0.0323665405632619,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",2018.5,2018,2019,113,35,1598,0.0306633291614518,0.615143929912391,49,TRUE,NA,TRUE,"104",78,NA,NA,78,1598,0,0,2210,TRUE,0.916962141141485,0.922681001944413,0.911128903122498,1598,1742,0.917336394948335,1598,2210,0.723076923076923,0.916962141141485,0.889207807118255,NA,1598,0.048811013767209,NA,"vr","maternal",NA,NA,NA,FALSE
"Paraguay","2360","PRY",2019.5,2019,2020,103,31,1701,0.0311581422692534,0.597883597883598,53,TRUE,NA,TRUE,"104",72,NA,NA,72,1701,0,0,2210,TRUE,0.862000910885077,0.870350690754516,0.853651131015637,1701,1973,0.862138874809934,1701,2210,0.769683257918552,0.862000910885077,0.835276229092752,NA,1701,0.0423280423280423,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",1986.5,1986,1987,309,NA,7098,0.320935474781629,0.334601296139758,2278,FALSE,NA,FALSE,"09A",309,NA,NA,309,7098,0,0,9829,TRUE,0.674230808545436,0.679580224198439,0.668847320181267,7098,10527,0.674266172698775,7098,9829,0.722148743514091,0.674230808545436,0.457870238434502,"usability less than 60%",7098,0.0435333896872358,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",1987.5,1987,1988,304,NA,6495,0.354272517321016,0.326558891454965,2301,FALSE,NA,FALSE,"09A",304,NA,NA,304,6495,0,0,9739,TRUE,0.675875942147077,0.680510287227541,0.671241597066612,6495,9609,0.675928816734312,6495,9739,0.666906253208748,0.675875942147077,0.436465813300031,"usability less than 60%",6495,0.0468052347959969,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",1988.5,1988,1989,378,NA,6195,0.303309120258273,0.352058111380145,1879,FALSE,NA,FALSE,"09A",378,NA,NA,378,6195,0,0,9781,TRUE,0.647182048906256,0.651391854328647,0.642972243483866,6195,9572,0.6472001671542,6195,9781,0.63337082097945,0.647182048906256,0.450898453823652,"usability less than 60%",6195,0.0610169491525424,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",1989.5,1989,1990,377,NA,6755,0.282753515914138,0.346113989637306,1910,FALSE,NA,FALSE,"09A",377,NA,NA,377,6755,0,0,9923,TRUE,0.591541620443355,0.595784433934723,0.587298806951986,6755,11419,0.591557929766179,6755,9923,0.680741711176056,0.591541620443355,0.424292845257904,"usability less than 60%",6755,0.0558105107327905,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",1990.5,1990,1991,268,NA,5587,0.298908179702882,0.355110076964382,1670,FALSE,NA,FALSE,"09A",268,NA,NA,268,5587,0,0,10374,TRUE,0.569655223908458,0.573855257508727,0.565455190308189,5587,9807,0.56969511573366,5587,10374,0.538557933294775,0.569655223908458,0.399408585704089,"usability less than 60%",5587,0.0479684982996241,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",1991.5,1991,1992,234,NA,5362,0.337374114136516,0.329727713539724,1809,FALSE,NA,FALSE,"09A",234,NA,NA,234,5362,0,0,11564,TRUE,0.555423612696963,0.560082210550354,0.550765014843572,5362,9653,0.555474981870921,5362,11564,0.463680387409201,0.555423612696963,0.368072101937222,"usability less than 60%",5362,0.0436404326743752,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",1992.5,1992,1993,278,NA,6618,0.2883046237534,0.380326382592928,1908,FALSE,NA,FALSE,"09A",278,NA,NA,278,6618,0,0,11929,TRUE,0.517407446695661,0.521926381669672,0.512888511721651,6618,12790,0.517435496481626,6618,11929,0.554782462905524,0.517407446695661,0.368256450351837,"usability less than 60%",6618,0.0420066485343004,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",1994.5,1994,1995,263,NA,6821,0.322826565019792,0.361530567365489,2202,FALSE,NA,FALSE,"09A",263,NA,NA,263,6821,0,0,13268,TRUE,0.531868930182764,0.536151257933777,0.52758660243175,6821,12824,0.531893325015596,6821,13268,0.514094060898402,0.531868930182764,0.360184029943855,"usability less than 60%",6821,0.0385573962762058,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",1995.5,1995,1996,298,NA,7093,0.22472860566756,0.42478499929508,1594,FALSE,NA,FALSE,"09A",298,NA,NA,298,7093,0,0,13604,TRUE,0.526318732525629,0.530549860205033,0.522087604846226,7093,13476,0.526343128524785,7093,13604,0.521390767421347,0.526318732525629,0.408058771148709,"usability less than 60%",7093,0.0420132525024672,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",1996.5,1996,1997,336,NA,7289,0.198243929208396,0.444779805185897,1445,FALSE,NA,FALSE,"09A",336,NA,NA,336,7289,0,0,13507,TRUE,0.528062374185019,0.531848090616831,0.524276657753207,7289,13803,0.528073607186843,7289,13507,0.539646109424743,0.528062374185019,0.423386220386872,"usability less than 60%",7289,0.0460968582795994,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",1997.5,1997,1998,245,NA,7034,0.219505260164913,0.445550184816605,1544,FALSE,NA,FALSE,"09A",245,NA,NA,245,7034,0,0,13271,TRUE,0.535507788066942,0.539321728783048,0.531693847350837,7034,13135,0.535515797487628,7034,13271,0.530027880340592,0.535507788066942,0.417967263037686,"usability less than 60%",7034,0.0348308217230594,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",1998.5,1998,1999,279,NA,6914,0.173126988718542,0.478738790859126,1197,FALSE,NA,FALSE,"09A",279,NA,NA,279,6914,0,0,12916,TRUE,0.539692992771689,0.543565862301457,0.535820123241921,6914,12810,0.539734582357533,6914,12916,0.535305048002478,0.539692992771689,0.446291959406714,"usability less than 60%",6914,0.0403529071449233,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",1999.5,1999,2000,260,0,6772,0.130832841110455,0.518901358535145,886,FALSE,NA,TRUE,"104",260,NA,NA,260,6772,0,0,12251,TRUE,0.537177787121188,0.541107409683366,0.533248164559009,6772,12606,0.537204505790893,6772,12251,0.552771202350829,0.537177787121188,0.466920514040933,"usability less than 60%",6772,0.0383933845245127,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",2000.5,2000,2001,262,0,6411,0.103104039931368,0.517859928248323,661,FALSE,NA,TRUE,"104",262,NA,NA,262,6411,0,0,11832,TRUE,0.541208882952079,0.545199532476206,0.537218233427951,6411,11845,0.541241029970452,6411,11832,0.54183569979716,0.541208882952079,0.485436893203884,"usability less than 60%",6411,0.0408672593979098,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",2001.5,2001,2002,220,0,6087,0.0257926729094792,0.571710202069985,157,FALSE,NA,TRUE,"104",220,NA,NA,220,6087,0,0,11568,TRUE,0.551686765641934,0.555729498185071,0.547644033098798,6087,11033,0.551708510831143,6087,11568,0.526192946058091,0.551686765641934,0.537478473669899,"usability less than 60%",6087,0.0361425989814358,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",2002.5,2002,2003,213,0,6229,0.0288970942366351,0.598490929523198,180,FALSE,NA,TRUE,"104",213,NA,NA,213,6229,0,0,11323,TRUE,0.56043280462314,0.564507913087773,0.556357696158508,6229,11114,0.560464279287385,6229,11323,0.55011922635344,0.56043280462314,0.54426849019255,"usability less than 60%",6229,0.0341948948466849,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",2003.5,2003,2004,232,0,6570,0.0286149162861492,0.601369863013699,188,FALSE,NA,TRUE,"104",232,NA,NA,232,6570,0,0,11155,TRUE,0.571413287685889,0.575514425305802,0.567312150065975,6570,11497,0.571453422631991,6570,11155,0.588973554459883,0.571413287685889,0.555101330781943,"usability less than 60%",6570,0.0353120243531202,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",2004.5,2004,2005,259,0,6609,0.0207293085186866,0.612498108639734,137,FALSE,NA,TRUE,"104",259,NA,NA,259,6609,0,0,11053,TRUE,0.575984415303306,0.580097043597467,0.571871787009145,6609,11474,0.57599790831445,6609,11053,0.597937211616756,0.575984415303306,0.564057869966882,"usability less than 60%",6609,0.0391889847178091,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",2005.5,2005,2006,209,0,6551,0,0.56708899404671,0,FALSE,NA,TRUE,"104",209,NA,NA,209,6551,0,0,10983,TRUE,0.574774578638945,0.578892940728242,0.570638073985377,6551,11397,0.574800386066509,6551,10983,0.596467267595375,0.574774578638945,0.574800386066509,"usability less than 60%",6551,0.0319035261792093,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",2006.5,2006,2007,172,1,5973,0.0095429432446007,0.605390925832915,57,FALSE,NA,TRUE,"104",171,NA,NA,171,5973,0,0,10925,TRUE,0.575440327413579,0.579587809690857,0.571292845136301,5973,10379,0.575488968108681,5973,10925,0.546727688787185,0.575440327413579,0.569997109548126,"usability less than 60%",5973,0.0286288297338021,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",2007.5,2007,2008,153,1,5978,0.00736032117765139,0.564570090331214,44,FALSE,NA,TRUE,"104",152,NA,NA,152,5978,0,0,11003,TRUE,0.574346810818762,0.578502215602993,0.57019140603453,5978,10408,0.574365872405842,5978,11003,0.54330637098973,0.574346810818762,0.570138355111453,"usability less than 60%",5978,0.0254265640682503,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",2008.5,2008,2009,188,0,6384,0.00845864661654135,0.614191729323308,54,FALSE,NA,TRUE,"104",188,NA,NA,188,6384,0,0,10768,TRUE,0.5763353115727,0.580508160237389,0.572162462908012,6384,11076,0.576381365113759,6384,10768,0.592867756315007,0.5763353115727,0.571505958829903,"usability less than 60%",6384,0.0294486215538847,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",2009.5,2009,2010,160,0,6351,0.00393638797039836,0.607778302629507,25,FALSE,NA,TRUE,"104",160,NA,NA,160,6351,0,0,10708,TRUE,0.587849642139274,0.592038772941596,0.583660511336953,6351,10803,0.58789225215218,6351,10708,0.593107956667912,0.587849642139274,0.585578080162918,"usability less than 60%",6351,0.0251928830105495,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",2010.5,2010,2011,135,0,6390,0.00672926447574335,0.620813771517997,43,FALSE,NA,TRUE,"104",135,NA,NA,135,6390,0,0,10516,TRUE,0.599180280772988,0.60337463849999,0.594966770727597,6390,10664,0.599212303075769,6390,10516,0.607645492582731,0.599180280772988,0.595180045011253,"usability less than 60%",6390,0.0211267605633803,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",2011.5,2011,2012,146,1,6190,0.00807754442649435,0.617932148626817,50,FALSE,NA,TRUE,"104",145,NA,NA,145,6190,0,0,10238,TRUE,0.599511527940602,0.603751465416178,0.595271590465025,6190,10325,0.599515738498789,6190,10238,0.604610275444423,0.599511527940602,0.594673123486683,"usability less than 60%",6190,0.0234248788368336,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",2012.5,2012,2013,126,0,5970,0.0067001675041876,0.586599664991625,40,FALSE,NA,TRUE,"104",126,NA,NA,126,5970,0,0,9983,TRUE,0.596840631873625,0.601139772045591,0.59254149170166,5970,10002,0.596880623875225,5970,9983,0.598016628268056,0.596840631873625,0.592881423715257,"usability less than 60%",5970,0.021105527638191,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",2013.5,2013,2014,97,0,5782,0.00484261501210654,0.570217917675545,28,FALSE,NA,TRUE,"104",97,NA,NA,97,5782,0,0,9735,TRUE,0.594447624499141,0.59880202796631,0.590093221031973,5782,9726,0.594488998560559,5782,9735,0.593939393939394,0.594447624499141,0.591610117211598,"usability less than 60%",5782,0.0167762020062262,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",2014.5,2014,2015,112,0,5516,0.00271936185641769,0.585569253081943,15,FALSE,NA,TRUE,"104",112,NA,NA,112,5516,0,0,9538,TRUE,0.59104049248175,0.595428737807541,0.58665224715596,5516,9332,0.591084440634376,5516,9538,0.578318305724471,0.59104049248175,0.589477068152593,"usability less than 60%",5516,0.0203045685279188,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",2015.5,2015,2016,110,0,5620,0.00622775800711744,0.596797153024911,35,TRUE,NA,TRUE,"104",110,NA,NA,110,5620,0,0,9422,TRUE,0.609194677429526,0.613567089192996,0.604801244455656,5620,9225,0.609214092140921,5620,9422,0.596476331988962,0.609194677429526,0.605420054200542,NA,5620,0.0195729537366548,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",2016.5,2016,2017,71,1,5531,0.0289278611462665,0.641836919182788,160,TRUE,NA,TRUE,"104",70,NA,NA,70,5531,0,0,9405,TRUE,0.635529009518583,0.639855638336042,0.631202380701125,5531,8702,0.635601011261779,5531,9405,0.58809144072302,0.635529009518583,0.617214433463572,NA,5531,0.0126559392514916,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",2017.5,2017,2018,311,54,6531,0.0482315112540193,0.612616750880416,315,TRUE,NA,TRUE,"104",257,NA,NA,257,6531,0,0,9471,TRUE,0.649948471315699,0.654757815183786,0.645139127447612,6531,10048,0.649980095541401,6531,9471,0.689578713968958,0.649948471315699,0.618630573248408,NA,6531,0.03935078854693,NA,"vr","maternal",NA,NA,NA,FALSE
"Peru","2370","PER",2018.5,2018,2019,222,38,6914,0.0195256002314145,0.662424067110211,135,TRUE,NA,TRUE,"104",184,NA,NA,184,6914,0,0,9545,TRUE,0.667675310509834,0.673129024313008,0.662186411456318,6914,10355,0.6676967648479,6914,9545,0.724358302776323,0.667675310509834,0.654659584741671,NA,6914,0.0266126699450391,NA,"vr","maternal",NA,NA,NA,FALSE
"Puerto Rico","2380","PRI",1985.5,1985,1986,8,NA,819,0.00610500610500611,0.661782661782662,5,TRUE,NA,FALSE,"09A",8,NA,NA,8,819,0,0,1192,TRUE,0.76158940397351,0.775698243593435,0.747480564353585,819,1075,0.761860465116279,819,1192,0.687080536912752,0.76158940397351,0.757209302325581,NA,819,0.00976800976800977,NA,"vr","maternal",NA,NA,NA,FALSE
"Puerto Rico","2380","PRI",1986.5,1986,1987,10,NA,895,0.00558659217877095,0.675977653631285,5,TRUE,NA,FALSE,"09A",10,NA,NA,10,895,0,0,1146,TRUE,0.803718115002162,0.815175097276265,0.792261132728059,895,1113,0.804132973944295,895,1146,0.780977312390925,0.803718115002162,0.799640610961366,NA,895,0.0111731843575419,NA,"vr","maternal",NA,NA,NA,FALSE
"Puerto Rico","2380","PRI",1987.5,1987,1988,11,NA,931,0.0075187969924812,0.691729323308271,7,TRUE,NA,FALSE,"09A",11,NA,NA,11,931,0,0,1135,TRUE,0.824128408698654,0.833793579565067,0.81429064549534,931,1129,0.824623560673162,931,1135,0.820264317180617,0.824128408698654,0.818423383525244,NA,931,0.0118152524167562,NA,"vr","maternal",NA,NA,NA,FALSE
"Puerto Rico","2380","PRI",1988.5,1988,1989,11,NA,1073,0.00372786579683131,0.726933830382106,4,TRUE,NA,FALSE,"09A",11,NA,NA,11,1073,0,0,1153,TRUE,0.874891849801004,0.883370825402319,0.866239833881294,1073,1226,0.875203915171289,1073,1153,0.930615784908933,0.874891849801004,0.871941272430669,NA,1073,0.0102516309412861,NA,"vr","maternal",NA,NA,NA,FALSE
"Puerto Rico","2380","PRI",1989.5,1989,1990,13,NA,1057,0.00283822138126774,0.729422894985809,3,TRUE,NA,FALSE,"09A",13,NA,NA,13,1057,0,0,1168,TRUE,0.913834534843804,0.921043597665637,0.906625472021971,1057,1156,0.914359861591695,1057,1168,0.904965753424658,0.913834534843804,0.911764705882353,NA,1057,0.0122989593188269,NA,"vr","maternal",NA,NA,NA,FALSE
"Puerto Rico","2380","PRI",1990.5,1990,1991,13,NA,1100,0.00545454545454545,0.750909090909091,6,TRUE,NA,FALSE,"09A",13,NA,NA,13,1100,0,0,1177,TRUE,0.946949152542373,0.952542372881356,0.941186440677966,1100,1161,0.947459086993971,1100,1177,0.934579439252336,0.946949152542373,0.94229112833764,NA,1100,0.0118181818181818,NA,"vr","maternal",NA,NA,NA,FALSE
"Puerto Rico","2380","PRI",1991.5,1991,1992,13,NA,1163,0.00429922613929493,0.75408426483233,5,TRUE,NA,FALSE,"09A",13,NA,NA,13,1163,0,0,1193,TRUE,0.977176669484362,0.980896027049873,0.973288250211327,1163,1190,0.977310924369748,1163,1193,0.974853310980721,0.977176669484362,0.973109243697479,NA,1163,0.0111779879621668,NA,"vr","maternal",NA,NA,NA,FALSE
"Puerto Rico","2380","PRI",1992.5,1992,1993,14,NA,1194,0.0067001675041876,0.737018425460637,8,TRUE,NA,FALSE,"09A",14,NA,NA,14,1194,0,0,1209,TRUE,1,1,1,1194,1194,1,1194,1194,1,1,0.993299832495812,NA,1194,0.0117252931323283,NA,"vr","maternal",NA,NA,NA,FALSE
