"iso3","whoname","sex","year","age","pop","nLx","lx","deaths","crisis_deaths"
"LKA","Sri Lanka",2,2001,15,904365,489633.036682714,98109.6045948002,676.001425824013,41.001425824013
"LKA","Sri Lanka",2,2001,20,874140,487721.530140365,97743.6100782852,714.422602596027,38.4226025960275
"LKA","Sri Lanka",2,2001,25,763717,485731.429751069,97345.0019778608,624.883625769348,25.8836257693479
"LKA","Sri Lanka",2,2001,30,739518,483635.10717082,96947.5699225668,674.473687407783,25.4736874077829
"LKA","Sri Lanka",2,2001,35,703413,481185.279980588,96506.4729457611,787.685711446786,22.6857114467862
"LKA","Sri Lanka",2,2001,40,667308,478100.23178245,95967.6390464741,970.304414633489,19.3044146334889
"LKA","Sri Lanka",2,2001,45,564267,473486.968321148,95272.4536665059,1370.62856642075,17.6285664207473
"LKA","Sri Lanka",2,2001,50,501987,466086.319501939,94122.3336619532,1949.56700245754,17.5670024575451
"LKA","Sri Lanka",2,2001,55,397527,455359.228875597,92312.1941388224,2165.63948948748,14.6394894874808
"LKA","Sri Lanka",2,2001,60,304640,438979.102750601,89831.4974114163,2825.41285058656,12.4128505865589
"LKA","Sri Lanka",2,2001,65,233252,411048.603231834,85760.143688824,4029.41778168331,11.4177816833128
"LKA","Sri Lanka",2,2001,70,175670,365603.265146675,78659.2976039097,5322.56566157952,8.56566157951643
"LKA","Sri Lanka",2,2001,75,118608,303916.939109089,67582.0084547604,5306.52090927137,6.52090927137084
"LKA","Sri Lanka",2,2001,80,64626,223356.895908262,53984.7671888751,5389.46434500941,4.46434500940823
"LKA","Sri Lanka",2,2001,85,38805,189343.101852092,35357.9911744296,6703.49268894329,3.6873785237197
"LKA","Sri Lanka",2,2002,0,167895,98901.8831730036,1e+05,2071.28203734851,0.157946861910435
"LKA","Sri Lanka",2,2002,1,646479,394596.748877111,98779.8701922262,356.836010049469,0.492722489461288
"LKA","Sri Lanka",2,2002,5,802032,492311.704626438,98562.0652373123,324.924590133536,0.356929487349122
"LKA","Sri Lanka",2,2002,10,823915,491393.079235834,98362.6166132627,281.686878071134,0.352431137824246
"LKA","Sri Lanka",2,2002,15,887473,490090.159096745,98194.6150810711,639.526724303216,0.52672430321545
"LKA","Sri Lanka",2,2002,20,884953,488177.668294594,97841.4485576271,746.552000189283,0.552000189283056
"LKA","Sri Lanka",2,2002,25,780584,486163.445413853,97429.6187602107,632.38055754694,0.380557546940009
"LKA","Sri Lanka",2,2002,30,734011,484223.320869398,97035.7594053305,579.344264876556,0.344264876555719
"LKA","Sri Lanka",2,2002,35,709176,481987.797857117,96653.5689424285,753.362232401239,0.362232401238366
"LKA","Sri Lanka",2,2002,40,672779,479044.567250197,96141.5502004184,934.322339016475,0.322339016475669
"LKA","Sri Lanka",2,2002,45,584928,474803.580352033,95476.2766996605,1270.27621621843,0.276216218427974
"LKA","Sri Lanka",2,2002,50,510613,467641.428596525,94445.1554411526,2002.24176325356,0.241763253556492
"LKA","Sri Lanka",2,2002,55,419836,457324.10131971,92611.4159974574,2105.21232092113,0.212320921134625
"LKA","Sri Lanka",2,2002,60,315832,442171.854765971,90318.2245304264,2691.17645816365,0.176458163652629
"LKA","Sri Lanka",2,2002,65,239896,415929.801660905,86550.5173759622,3881.15385505829,0.153855058286169
"LKA","Sri Lanka",2,2002,70,180080,371100.728245025,79821.4032883999,5436.12231898524,0.122318985237334
"LKA","Sri Lanka",2,2002,75,123711,308808.438983343,68618.8880096101,5494.09270249236,0.0927024923619007
"LKA","Sri Lanka",2,2002,80,68625,228962.882858903,54904.4875837269,5462.0634173283,0.0634173283021675
"LKA","Sri Lanka",2,2002,85,40837,193165.21547201,36680.6655598342,7204.81277737356,0.04997493196183
"LKA","Sri Lanka",2,2003,0,173480,98954.9285555315,1e+05,2035.70787038383,2.21767008046831
"LKA","Sri Lanka",2,2003,1,655692,394851.720776147,98838.8095061461,348.392631008643,8.69779175515688
"LKA","Sri Lanka",2,2003,5,798263,492670.288629717,98629.0106526303,307.700341852421,7.59186657775489
"LKA","Sri Lanka",2,2003,10,817346,491781.662820301,98439.1047992563,275.136551292673,8.13234347127265
"LKA","Sri Lanka",2,2003,15,868092,490344.374947737,98273.5603288639,724.738427342741,7.73842734274137
"LKA","Sri Lanka",2,2003,20,891786,488177.453593512,97864.1896502308,835.558888886375,7.55888888637524
"LKA","Sri Lanka",2,2003,25,800905,486175.315597804,97406.791787174,565.797333275289,6.79733327528885
"LKA","Sri Lanka",2,2003,30,728543,484358.746287318,97063.3344519476,576.341620399482,6.34162039948221
"LKA","Sri Lanka",2,2003,35,714996,482124.332809822,96680.1640629796,757.218334001046,6.21833400104615
"LKA","Sri Lanka",2,2003,40,675136,479099.649023119,96169.5690609494,985.406895788379,6.40689578837851
"LKA","Sri Lanka",2,2003,45,607164,474837.013296737,95470.2905482983,1286.06411739936,6.06411739935973
"LKA","Sri Lanka",2,2003,50,517029,468045.463410938,94464.5147703964,1889.89344591191,5.89344591191361
"LKA","Sri Lanka",2,2003,55,443272,458025.881035574,92753.6705939786,2222.99841529862,5.99841529861944
"LKA","Sri Lanka",2,2003,60,329188,442845.355014136,90456.6818202509,2806.30167046117,5.30167046116673
"LKA","Sri Lanka",2,2003,65,247523,416078.443698236,86681.4601854035,4123.54044560945,4.54044560944809
"LKA","Sri Lanka",2,2003,70,184486,369752.672010138,79749.9172938908,5787.13844782663,4.13844782663588
"LKA","Sri Lanka",2,2003,75,128854,306201.189201105,68151.1515101646,5816.42986005554,3.42986005554049
"LKA","Sri Lanka",2,2003,80,72998,226110.202384863,54329.3241702774,5880.43783988376,2.43783988376031
"LKA","Sri Lanka",2,2003,85,42346,185296.072901638,36114.7567836679,7716.98996443057,1.79536242640516
"LKA","Sri Lanka",2,2004,0,178440,98766.3930441694,1e+05,2476.38018936229,237.683944608033
"LKA","Sri Lanka",2,2004,1,666171,391195.991521039,98629.3256046326,2356.6203065399,1022.15470501208
"LKA","Sri Lanka",2,2004,5,795898,483039.314822735,97245.446064011,2101.07582602603,947.081105326696
"LKA","Sri Lanka",2,2004,10,812008,477468.131678186,95970.2798650832,1621.24528721076,1041.07470765978
"LKA","Sri Lanka",2,2004,15,850263,473073.485583479,95016.9728061914,1446.03384041141,894.033840411407
"LKA","Sri Lanka",2,2004,20,893401,469039.131659619,94212.4214272003,1541.30279678891,882.302796788912
"LKA","Sri Lanka",2,2004,25,820549,465017.775896889,93403.2312366471,1410.50001146174,863.500011461745
"LKA","Sri Lanka",2,2004,30,727407,460757.095138934,92603.8791221086,1428.6166976164,792.616697616398
"LKA","Sri Lanka",2,2004,35,718704,456049.048971343,91698.958933465,1541.73523102387,778.735231023866
"LKA","Sri Lanka",2,2004,40,677108,450510.037126905,90720.6606550721,1859.64802791572,829.648027915716
"LKA","Sri Lanka",2,2004,45,626819,443766.194992419,89483.35419569,2062.57296279856,808.572962798562
"LKA","Sri Lanka",2,2004,50,525168,434557.13467041,88023.1238012774,2687.00050590155,782.000505901545
