"iso_alpha_3_code","year_start","year_end","year_mid","env_total","env_mat","truemat_vr","truemat","truemat_vr_unscaled","truemat_unscaled","tp","tn","fp","fn","up","un","include","include_bmis_global","include_bmis","include_bmat_reason","include_bmis_reason","incomplete_vr_multiplier","check_outside_of_vr","study_period_coverage","citation_short","citation_long","completeness_inq","complete_vr","obs_matdeaths","final_env","final_pm","obs_selogpm","type","definition","mat_vr","nonmat_vr","tot","tot_vr","rho_ref","mat_vr_ref","tot_vr_ref","tot_ref","dmname","iso_country_name","who_code_2","obs_matdeaths_incl_late","obs_matdeaths_late","obs_env","ill_defined_death_proportion","ill_defined_death_proportion2","obs_ill","exclude_reason","icd_utilized","icd","env_total_who_estimated","include_hasvrdata","rho_period","rho_period_max","rho_period_min","vrenv_vradj","ytot_bmis","rho_bmis","vrenv_bmat","ytot_bmat","rho_bmat","rho_intermediate","usability_percentage","include_reason","name","id","ori_vr_data_from_paho_update","special_case","t","sens","var_sens","sens_sq","oneminsens_sq","lower_sens","upper_sens","spec","var_spec","spec_sq","oneminspec_sq","lower_spec","upper_spec","rho_sesp","cov_sesp","cov.t","env_total_imputed","live_births_imputed","env_pregrelated","mmr","live_births","refID","mdeathspluslate","ramos...yes.1.","comments","env_total_lifetables","live_births_lifetables","final_mmr","final_pm_before_crisis","final_mmr_before_crisis","env_total_calculated_from_lifetables","live_births_calculated_from_birthsdata"
"THA",2014,2015,2014.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166,22635,0.00733377512701568,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thailand",3380,166,0,22635,0.111420366688756,0.487342611000663,2522,NA,TRUE,"103",23373,TRUE,0.966318374215483,0.967348655911671,0.965279506838495,22635,23423,0.966357853391965,22635,23373,0.968425105891413,0.966318374215483,0.858685907014473,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,30,0.787814448616271,0.0338753801438759,0.620651605448559,0.0450227082160172,0.349492719831237,0.891474322797583,0.997175957454194,5.91490885911935e-07,0.994359890124689,7.97521630052077e-06,0.993003405426077,0.998879831862905,-0.0670873754119969,-9.4963545122026e-06,-9.4963545122026e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00733377512701568,NA,23373,769000
"THA",2015,2016,2015.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,22123,0.00745830131537314,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thailand",3380,166,1,22123,0.103331374587533,0.502282692220766,2286,NA,TRUE,"103",22394,TRUE,0.989522355898725,0.990114921889028,0.988920811635841,22123,22357,0.989533479447153,22123,22394,0.987898544252925,0.989522355898725,0.887283624815494,NA,NA,NA,NA,FALSE,31,0.787814448616271,0.0444932385507135,0.620651605448559,0.0450227082160172,0.373149024407401,0.915809166446014,0.997175957454194,2.8360768984856e-06,0.994359890124689,7.97521630052077e-06,0.992823346313988,0.998674886266944,-0.142124798833032,-5.04865708089296e-05,-5.04865708089296e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000224189529740223,0.00745830131537314,0.000224189529740223,22394,745000
"THA",2016,2017,2016.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,21857,0.00800658827835476,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thailand",3380,175,0,21857,0.0960790593402571,0.530356407558219,2100,NA,TRUE,"103",21035,TRUE,1,1,1,21857,21857,1,21857,21857,1,1,0.903920940659743,NA,NA,NA,NA,FALSE,32,0.787814448616271,0.0351975029141682,0.620651605448559,0.0450227082160172,0.381283287896237,0.906018943330599,0.997175957454194,7.43386773172839e-06,0.994359890124689,7.97521630052077e-06,0.991453082970652,0.998352371892312,-0.244061802890462,-0.000124842701145307,-0.000124842701145307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000232622354192255,0.00800658827835476,0.000232622354192255,21035,724000
"THA",2017,2018,2017.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,20921,0.00678743845896468,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thailand",3380,142,0,20921,0.103580134792792,0.53276612016634,2167,NA,TRUE,"104",20215,TRUE,1,1,1,20921,20921,1,20921,20921,1,1,0.896419865207208,NA,NA,NA,NA,FALSE,33,0.787814448616271,0.0324546190069153,0.620651605448559,0.0450227082160172,0.393791119581857,0.902873068896851,0.997175957454194,6.70388076532016e-06,0.994359890124689,7.97521630052077e-06,0.991454482368576,0.998393939777729,-0.282481259651473,-0.000131762261267042,-0.000131762261267042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000194070818172519,0.00678743845896468,0.000194070818172519,20215,707000
"THA",2018,2019,2018.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,20599,0.00606825574056993,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thailand",3380,125,0,20599,0.110005340065052,0.525510947133356,2266,NA,TRUE,"104",19384,TRUE,1,1,1,20599,20599,1,20599,20599,1,1,0.889994659934948,NA,NA,NA,NA,FALSE,34,0.787814448616271,0.05460562434019,0.620651605448559,0.0450227082160172,0.371239493532709,0.937316150617548,0.997175957454194,1.40342779703992e-05,0.994359890124689,7.97521630052077e-06,0.988987260261697,0.998748590125711,-0.206976180713729,-0.000181189945487029,-0.000181189945487029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000171218441448628,0.00606825574056993,0.000171218441448628,19384,687000
"THA",2019,2020,2019.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,20929,0.00625925748960772,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thailand",3380,131,0,20929,0.096277891920302,0.547900043002532,2015,NA,TRUE,"104",18525,TRUE,1,1,1,20929,20929,1,20929,20929,1,1,0.903722108079698,NA,NA,NA,NA,FALSE,35,0.787814448616271,0.0455938497497068,0.620651605448559,0.0450227082160172,0.38409145806381,0.920956997388307,0.997175957454194,1.40664497833213e-06,0.994359890124689,7.97521630052077e-06,0.991209796075293,0.998760004147961,-0.152385208902676,-3.859119230746e-05,-3.859119230746e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000173322488781738,0.00625925748960772,0.000173322488781738,18525,669000
"TUR",2009,2010,2009.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,9562,0.00386948337167957,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turkiye",3400,37,0,9562,0.0624346371052081,0.775988286969253,597,NA,TRUE,"104",14105,TRUE,0.673846369957624,0.678294664387891,0.669398075527357,9562,14190,0.673854827343199,9562,14105,0.677915632754342,0.673846369957624,0.631782945736434,NA,NA,NA,NA,FALSE,25,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.18551096300156e-05,0.00386948337167957,4.18551096300156e-05,14105,1304000
"TUR",2010,2011,2010.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,9670,0.00444674250258532,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turkiye",3400,46,3,9670,0.0578076525336091,0.774974146845915,559,NA,TRUE,"104",14065,TRUE,0.679938961638099,0.683789346676603,0.676088576599595,9670,14221,0.67998031080796,9670,14065,0.687522218272307,0.679938961638099,0.640672245271078,NA,NA,NA,NA,FALSE,26,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.81844632502793e-05,0.00444674250258532,4.81844632502793e-05,14065,1298000
"TUR",2011,2012,2011.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,9550,0.00575916230366492,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turkiye",3400,57,2,9550,0.0601047120418848,0.776439790575916,574,NA,TRUE,"104",14543,TRUE,0.700132519013598,0.703531919797188,0.696718713989398,9550,13640,0.700146627565982,9550,14543,0.656673313621674,0.700132519013598,0.658064516129032,NA,NA,NA,NA,FALSE,27,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4033254879357e-05,0.00575916230366492,6.4033254879357e-05,14543,1308000
"TUR",2012,2013,2012.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,9538,0.00555672048647515,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turkiye",3400,53,0,9538,0.0666806458377018,0.776682742713357,636,NA,TRUE,"104",13645,TRUE,0.727890857402441,0.731231957327706,0.724549757477176,9538,13103,0.72792490269404,9538,13645,0.699010626603151,0.727890857402441,0.679386400061055,NA,NA,NA,NA,FALSE,28,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.71374913624366e-05,0.00555672048647515,5.71374913624366e-05,13645,1327000
"TUR",2013,2014,2013.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298,10286,0.0289714174606261,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turkiye",3400,302,4,10286,0.0244993194633482,0.748104219327241,252,NA,TRUE,"104",13066,TRUE,0.750670401048805,0.753933019486324,0.747392884810202,10286,13702,0.750693329440958,10286,13066,0.787234042553192,0.750670401048805,0.732301853743979,NA,NA,NA,NA,FALSE,29,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000279365712576045,0.0289714174606261,0.000279365712576045,13066,1355000
"TUR",2014,2015,2014.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267,10628,0.0251223184042153,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turkiye",3400,273,6,10628,0.0284155062100113,0.748682724877682,302,NA,TRUE,"104",12922,TRUE,0.791923903599031,0.79501836862243,0.788814194905565,10628,13420,0.791952309985097,10628,12922,0.822473301346541,0.791923903599031,0.769448584202683,NA,NA,NA,NA,FALSE,30,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000232210728483026,0.0251223184042153,0.000232210728483026,12922,1398000
"TUR",2015,2016,2015.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217,10386,0.020893510494897,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turkiye",3400,219,2,10386,0.0274407856730214,0.741671480839592,285,NA,TRUE,"104",12948,TRUE,0.81632535222111,0.819655092770806,0.812995611671414,10386,12722,0.816381072158466,10386,12948,0.802131603336423,0.81632535222111,0.793978934129854,NA,NA,NA,NA,FALSE,31,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000189711903147213,0.020893510494897,0.000189711903147213,12948,1426000
"TUR",2016,2017,2016.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,11113,0.0224961756501395,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turkiye",3400,251,1,11113,0.0329344011518042,0.724016917124089,366,NA,TRUE,"104",13020,TRUE,0.82609925430702,0.829853432759064,0.822319362303934,11113,13452,0.82612250966399,11113,13020,0.853533026113671,0.82609925430702,0.798914659530181,NA,NA,NA,NA,FALSE,32,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000204253979752313,0.0224961756501395,0.000204253979752313,13020,1434000
"TUR",2019,2020,2019.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,11021,0.013701116051175,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turkiye",3400,152,1,11021,0.130296706287996,0.663188458397605,1436,NA,TRUE,"104",11510,TRUE,0.957515204170287,0.961164205039096,0.95377932232841,11021,11510,0.957515204170287,11021,11510,0.957515204170287,0.957515204170287,0.832754126846221,NA,NA,NA,NA,FALSE,35,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000121028277627801,0.013701116051175,0.000121028277627801,11510,1303000
"ARE",2005,2006,2005.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,406,0,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Arab Emirates",3405,0,NA,406,0.17487684729064,0,71,NA,FALSE,"09T",543,TRUE,0.713173652694611,0.734730538922156,0.691616766467066,406,569,0.713532513181019,406,543,0.747697974217311,0.713173652694611,0.588752196836555,"usability less than 60%",NA,NA,NA,FALSE,21,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,543,63000
"ARE",2006,2007,2006.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,361,0.00277008310249307,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Arab Emirates",3405,1,NA,361,0.191135734072022,0,69,NA,FALSE,"09T",549,TRUE,0.69671772428884,0.715536105032823,0.677899343544858,361,518,0.696911196911197,361,549,0.657559198542805,0.69671772428884,0.563706563706564,"usability less than 60%",NA,NA,NA,FALSE,22,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00277008310249307,NA,549,65000
"ARE",2007,2008,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,424,0.00235849056603774,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Arab Emirates",3405,1,NA,424,0.17688679245283,0,75,NA,FALSE,"09T",578,TRUE,0.682204831575366,0.698877169105138,0.665192242259272,424,621,0.682769726247987,424,578,0.73356401384083,0.682204831575366,0.561996779388084,"usability less than 60%",NA,NA,NA,FALSE,23,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00235849056603774,NA,578,76000
"ARE",2008,2009,2008.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,401,0.00249376558603491,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Arab Emirates",3405,1,NA,401,0.149625935162095,0,60,NA,FALSE,"09T",615,TRUE,0.656706722962001,0.673270542383891,0.639818122767132,401,610,0.657377049180328,401,615,0.652032520325203,0.656706722962001,0.559016393442623,"usability less than 60%",NA,NA,NA,FALSE,24,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00249376558603491,NA,615,91000
"ARE",2009,2010,2009.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,413,0.00484261501210654,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Arab Emirates",3405,2,NA,413,0.128329297820823,0,53,NA,FALSE,"09T",654,TRUE,0.656521739130435,0.675098814229249,0.637944664031621,413,629,0.656597774244833,413,654,0.631498470948012,0.656521739130435,0.572337042925278,"usability less than 60%",NA,NA,NA,FALSE,25,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00484261501210654,NA,654,106000
"ARE",2010,2011,2010.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,423,0.00945626477541371,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Arab Emirates",3405,4,NA,423,0.148936170212766,0,63,NA,FALSE,"09T",683,TRUE,0.633709016393443,0.655225409836066,0.61219262295082,423,667,0.634182908545727,423,683,0.619326500732064,0.633709016393443,0.539730134932534,"usability less than 60%",NA,NA,NA,FALSE,26,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00945626477541371,NA,683,116000
"ARE",2019,2020,2019.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,509,0.00589390962671906,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Arab Emirates",3405,3,0,509,0.172888015717092,0.652259332023576,88,NA,TRUE,"103",746,TRUE,0.705128205128205,0.727564102564103,0.682692307692308,509,721,0.705963938973648,509,746,0.68230563002681,0.705128205128205,0.583911234396671,"usability less than 60%",NA,NA,NA,FALSE,35,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00589390962671906,NA,746,90000
"ARE",2020,2021,2020.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,591,0.00846023688663283,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Arab Emirates",3405,5,0,591,0.250423011844332,0.512690355329949,148,NA,TRUE,"104",814,TRUE,0.705128205128205,0.727564102564103,0.682692307692308,591,838,0.705250596658711,591,814,0.726044226044226,0.705128205128205,0.528639618138425,"usability less than 60%",NA,NA,NA,FALSE,36,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00846023688663283,NA,814,99000
"ALB",1987,1988,1987.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,630,0.0412698412698413,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,26,NA,630,0.16984126984127,0.577777777777778,107,NA,FALSE,"09B",686,TRUE,0.940594059405941,0.95049504950495,0.93019801980198,630,669,0.94170403587444,630,686,0.918367346938776,0.940594059405941,0.781763826606876,NA,NA,NA,NA,FALSE,3,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000337037037037037,0.0412698412698413,0.000337037037037037,686,84000
"ALB",1988,1989,1988.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,609,0.0459770114942529,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,28,NA,609,0.160919540229885,0.650246305418719,98,NA,FALSE,"09B",671,TRUE,0.940594059405941,0.95049504950495,0.93019801980198,609,647,0.941267387944359,609,671,0.907600596125186,0.940594059405941,0.789799072642968,NA,NA,NA,NA,FALSE,4,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000371693671236671,0.0459770114942529,0.000371693671236671,671,83000
"ALB",1989,1990,1989.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,661,0.0514372163388805,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,34,NA,661,0.167927382753404,0.565809379727685,111,NA,FALSE,"09B",663,TRUE,0.940594059405941,0.95049504950495,0.93019801980198,661,702,0.941595441595442,661,663,0.996983408748115,0.940594059405941,0.783475783475784,NA,NA,NA,NA,FALSE,5,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000415888712593631,0.0514372163388805,0.000415888712593631,663,82000
"ALB",1992,1993,1992.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,614,0.0162866449511401,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,10,NA,614,0.162866449511401,0.604234527687296,100,NA,FALSE,"09B",632,TRUE,0.91859243697479,0.930672268907563,0.905987394957983,614,668,0.919161676646707,614,632,0.971518987341772,0.91859243697479,0.769461077844311,NA,NA,NA,NA,FALSE,8,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000133677397521046,0.0162866449511401,0.000133677397521046,632,77000
"ALB",1993,1994,1993.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,618,0.0258899676375405,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,16,NA,618,0.0679611650485437,0.608414239482201,42,NA,FALSE,"09B",635,TRUE,0.930830039525692,0.940711462450593,0.920948616600791,618,663,0.932126696832579,618,635,0.973228346456693,0.930830039525692,0.868778280542986,NA,NA,NA,NA,FALSE,9,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000219201725997843,0.0258899676375405,0.000219201725997843,635,75000
"ALB",1994,1995,1994.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,517,0.0251450676982592,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,13,NA,517,0.117988394584139,0.617021276595745,61,NA,FALSE,"09B",637,TRUE,0.943862987630828,0.951791944180146,0.935616872819537,517,547,0.945155393053016,517,637,0.811616954474097,0.943862987630828,0.83363802559415,NA,NA,NA,NA,FALSE,10,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000216451461132312,0.0251450676982592,0.000216451461132312,637,74000
"ALB",1995,1996,1995.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,606,0.0148514851485149,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,9,NA,606,0.0445544554455446,0.668316831683168,27,NA,FALSE,"09B",626,TRUE,0.944306160547604,0.952084629744866,0.936216552582452,606,641,0.945397815912636,606,626,0.968051118210863,0.944306160547604,0.903276131045242,NA,NA,NA,NA,FALSE,11,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000129125412541255,0.0148514851485149,0.000129125412541255,626,72000
"ALB",1996,1997,1996.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,621,0.0128824476650564,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,8,NA,621,0.0450885668276973,0.692431561996779,28,NA,FALSE,"09B",623,TRUE,0.95868544600939,0.965571205007825,0.951799687010955,621,647,0.959814528593508,621,623,0.996789727126806,0.95868544600939,0.916537867078825,NA,NA,NA,NA,FALSE,12,0.656545,0.04177,0.431052,0.117962,0.372826,0.876978,0.998557,3e-06,0.997116,2e-06,0.991284,0.999823,-0.040599,-1.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000116315433265654,0.0128824476650564,0.000116315433265654,623,69000
